GO.ID	Term	Annotated	Significant	Expected	P_value
398	GO:0070584	mitochondrion morphogenesis	12	8	4.63	0.04613
399	GO:0032012	regulation of ARF protein signal transduction	14	9	5.4	0.04618
400	GO:0048025	negative regulation of mRNA splicing, via spliceosome	14	9	5.4	0.04618
401	GO:0006940	regulation of smooth muscle contraction	41	19	15.81	0.04620
402	GO:0007140	male meiotic nuclear division	27	11	10.41	0.04623
403	GO:0043687	post-translational protein modification	1200	509	462.82	0.04657
404	GO:0046328	regulation of JNK cascade	115	60	44.35	0.04720
405	GO:0006520	amino acid metabolic process	414	216	159.67	0.04731
406	GO:0009725	response to hormone	439	216	169.32	0.04872
407	GO:0010608	post-transcriptional regulation of gene expression	355	180	136.92	0.04873
408	GO:0097305	response to alcohol	141	72	54.38	0.05015
409	GO:0010634	positive regulation of epithelial cell migration	72	36	27.77	0.05118
410	GO:0035264	multicellular organism growth	84	40	32.4	0.05122
411	GO:0008203	cholesterol metabolic process	111	52	42.81	0.05143
412	GO:0040011	locomotion	808	355	311.63	0.05176
413	GO:0007409	axonogenesis	377	168	145.4	0.05325
414	GO:0042326	negative regulation of phosphorylation	148	79	57.08	0.05353
415	GO:0016049	cell growth	247	108	95.26	0.05412
416	GO:0008104	protein localization	1445	685	557.32	0.05429
417	GO:0055024	regulation of cardiac muscle tissue development	38	20	14.66	0.05459
418	GO:0034605	cellular response to heat	30	17	11.57	0.05460
419	GO:0001539	cilium or flagellum-dependent cell motility	62	25	23.91	0.05488
420	GO:0042221	response to chemical	1826	848	704.26	0.05510
421	GO:0046474	glycerophospholipid biosynthetic process	110	54	42.43	0.05712
422	GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	46	28	17.74	0.05716
423	GO:0051046	regulation of secretion	259	107	99.89	0.05723
424	GO:1902115	regulation of organelle assembly	29	18	11.18	0.05724
425	GO:0006999	nuclear pore organization	14	12	5.4	0.05724
426	GO:0070723	response to cholesterol	15	10	5.79	0.05730
427	GO:0022416	chaeta development	13	9	5.01	0.05731
428	GO:0048755	branching morphogenesis of a nerve	8	7	3.09	0.05731
429	GO:0051150	regulation of smooth muscle cell differentiation	17	10	6.56	0.05732
430	GO:0060074	synapse maturation	12	8	4.63	0.05732
431	GO:0007494	midgut development	7	6	2.7	0.05732
432	GO:0046825	regulation of protein export from nucleus	10	7	3.86	0.05733
433	GO:2000179	positive regulation of neural precursor cell proliferation	10	7	3.86	0.05733
434	GO:0021895	cerebral cortex neuron differentiation	5	5	1.93	0.05733
435	GO:0006983	ER overload response	6	5	2.31	0.05734
436	GO:0006568	tryptophan metabolic process	19	10	7.33	0.05734
437	GO:0010826	negative regulation of centrosome duplication	4	4	1.54	0.05734
438	GO:0032933	SREBP signaling pathway	7	5	2.7	0.05735
439	GO:0048102	autophagic cell death	7	5	2.7	0.05735
440	GO:0006739	NADP metabolic process	28	13	10.8	0.05735
441	GO:0070328	triglyceride homeostasis	5	4	1.93	0.05735
442	GO:0001554	luteolysis	8	5	3.09	0.05736
443	GO:0007406	negative regulation of neuroblast proliferation	3	3	1.16	0.05736
444	GO:0035887	aortic smooth muscle cell differentiation	3	3	1.16	0.05736
445	GO:0043686	co-translational protein modification	3	3	1.16	0.05736
446	GO:0034144	negative regulation of toll-like receptor 4 signaling pathway	3	3	1.16	0.05736
447	GO:0055014	atrial cardiac muscle cell development	3	3	1.16	0.05736
448	GO:0002043	blood vessel endothelial cell proliferation involved in sprouting angiogenesis	3	3	1.16	0.05736
449	GO:0097264	self proteolysis	3	3	1.16	0.05736
450	GO:0032525	somite rostral/caudal axis specification	3	3	1.16	0.05736
451	GO:0009253	peptidoglycan catabolic process	3	3	1.16	0.05736
452	GO:0036302	atrioventricular canal development	3	3	1.16	0.05736
453	GO:0050665	hydrogen peroxide biosynthetic process	3	3	1.16	0.05736
454	GO:1901660	calcium ion export	3	3	1.16	0.05736
455	GO:0010133	proline catabolic process to glutamate	3	3	1.16	0.05736
456	GO:0010265	SCF complex assembly	3	3	1.16	0.05736
457	GO:0048387	negative regulation of retinoic acid receptor signaling pathway	3	3	1.16	0.05736
458	GO:0060449	bud elongation involved in lung branching	3	3	1.16	0.05736
459	GO:0042761	very long-chain fatty acid biosynthetic process	3	3	1.16	0.05736
460	GO:0014043	negative regulation of neuron maturation	3	3	1.16	0.05736
461	GO:0010745	negative regulation of macrophage derived foam cell differentiation	3	3	1.16	0.05736
462	GO:0060297	regulation of sarcomere organization	3	3	1.16	0.05736
463	GO:0006449	regulation of translational termination	3	3	1.16	0.05736
464	GO:0015871	choline transport	3	3	1.16	0.05736
465	GO:0010510	regulation of acetyl-CoA biosynthetic process from pyruvate	3	3	1.16	0.05736
466	GO:0006102	isocitrate metabolic process	3	3	1.16	0.05736
467	GO:0048715	negative regulation of oligodendrocyte differentiation	3	3	1.16	0.05736
468	GO:0033314	mitotic DNA replication checkpoint signaling	3	3	1.16	0.05736
469	GO:0071285	cellular response to lithium ion	3	3	1.16	0.05736
470	GO:0071225	cellular response to muramyl dipeptide	3	3	1.16	0.05736
471	GO:0021542	dentate gyrus development	3	3	1.16	0.05736
472	GO:0006883	intracellular sodium ion homeostasis	3	3	1.16	0.05736
473	GO:0010998	regulation of translational initiation by eIF2 alpha phosphorylation	3	3	1.16	0.05736
474	GO:0033299	secretion of lysosomal enzymes	3	3	1.16	0.05736
475	GO:0010917	negative regulation of mitochondrial membrane potential	3	3	1.16	0.05736
476	GO:0071672	negative regulation of smooth muscle cell chemotaxis	3	3	1.16	0.05736
477	GO:0019563	glycerol catabolic process	3	3	1.16	0.05736
478	GO:0003149	membranous septum morphogenesis	3	3	1.16	0.05736
479	GO:0070574	cadmium ion transmembrane transport	3	3	1.16	0.05736
480	GO:0032816	positive regulation of natural killer cell activation	6	4	2.31	0.05736
481	GO:0006000	fructose metabolic process	6	4	2.31	0.05736
482	GO:1902230	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage	6	4	2.31	0.05736
483	GO:0010453	regulation of cell fate commitment	32	14	12.34	0.05736
484	GO:0014047	glutamate secretion	7	4	2.7	0.05737
485	GO:0019433	triglyceride catabolic process	7	4	2.7	0.05737
486	GO:0006072	glycerol-3-phosphate metabolic process	10	5	3.86	0.05737
487	GO:0016045	detection of bacterium	8	4	3.09	0.05738
488	GO:0030520	intracellular estrogen receptor signaling pathway	11	5	4.24	0.05738
489	GO:0007599	hemostasis	247	96	95.26	0.05738
490	GO:0048814	regulation of dendrite morphogenesis	52	32	20.06	0.05757
491	GO:1901570	fatty acid derivative biosynthetic process	33	19	12.73	0.05794
492	GO:0032092	positive regulation of protein binding	64	34	24.68	0.05807
493	GO:0090073	positive regulation of protein homodimerization activity	25	14	9.64	0.05807
494	GO:0010718	positive regulation of epithelial to mesenchymal transition	25	14	9.64	0.05807
495	GO:0030323	respiratory tube development	150	79	57.85	0.06052
496	GO:0060348	bone development	94	38	36.25	0.06179
497	GO:0051291	protein heterooligomerization	60	34	23.14	0.06201
498	GO:0032526	response to retinoic acid	46	22	17.74	0.06531
499	GO:0048496	maintenance of animal organ identity	32	17	12.34	0.06690
500	GO:0044782	cilium organization	229	95	88.32	0.06873
501	GO:0046165	alcohol biosynthetic process	93	43	35.87	0.06890
502	GO:0034142	toll-like receptor 4 signaling pathway	24	16	9.26	0.06892
503	GO:0050688	regulation of defense response to virus	36	20	13.88	0.06896
504	GO:0050775	positive regulation of dendrite morphogenesis	21	13	8.1	0.06904
505	GO:0071230	cellular response to amino acid stimulus	20	12	7.71	0.06908
506	GO:0032507	maintenance of protein location in cell	75	36	28.93	0.07050
507	GO:0002576	platelet degranulation	51	26	19.67	0.07058
508	GO:0032502	developmental process	3920	1744	1511.89	0.07091
509	GO:0048863	stem cell differentiation	160	71	61.71	0.07123
510	GO:0042475	odontogenesis of dentin-containing tooth	32	18	12.34	0.07154
511	GO:0006895	Golgi to endosome transport	30	16	11.57	0.07164
512	GO:0008219	cell death	1145	535	441.61	0.07175
513	GO:0031124	mRNA 3'-end processing	49	27	18.9	0.07263
514	GO:0001837	epithelial to mesenchymal transition	82	38	31.63	0.07274
515	GO:0046856	phosphatidylinositol dephosphorylation	19	11	7.33	0.07292
516	GO:0051352	negative regulation of ligase activity	17	10	6.56	0.07293
517	GO:0051444	negative regulation of ubiquitin-protein transferase activity	17	10	6.56	0.07293
518	GO:0016339	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	17	10	6.56	0.07293
519	GO:0051693	actin filament capping	25	13	9.64	0.07294
520	GO:0043933	protein-containing complex organization	1630	741	628.67	0.07504
521	GO:0043434	response to peptide hormone	167	82	64.41	0.07560
522	GO:0005996	monosaccharide metabolic process	163	85	62.87	0.07572
523	GO:0042445	hormone metabolic process	124	65	47.83	0.07590
524	GO:0050684	regulation of mRNA processing	55	33	21.21	0.07611
525	GO:0034329	cell junction assembly	224	95	86.39	0.07623
526	GO:0001841	neural tube formation	122	56	47.05	0.07627
527	GO:0002532	production of molecular mediator involved in inflammatory response	22	14	8.49	0.07634
528	GO:0006525	arginine metabolic process	17	12	6.56	0.07635
529	GO:0000380	alternative mRNA splicing, via spliceosome	21	13	8.1	0.07637
530	GO:0045667	regulation of osteoblast differentiation	86	38	33.17	0.07637
531	GO:0031034	myosin filament assembly	15	10	5.79	0.07639
532	GO:0010656	negative regulation of muscle cell apoptotic process	11	8	4.24	0.07641
533	GO:0071907	determination of digestive tract left/right asymmetry	28	14	10.8	0.07643
534	GO:0042554	superoxide anion generation	10	7	3.86	0.07643
535	GO:0055094	response to lipoprotein particle	18	10	6.94	0.07644
536	GO:0043248	proteasome assembly	8	6	3.09	0.07644
537	GO:0051481	negative regulation of cytosolic calcium ion concentration	6	5	2.31	0.07645
538	GO:0080009	mRNA methylation	9	6	3.47	0.07646
539	GO:0072104	glomerular capillary formation	7	5	2.7	0.07647
540	GO:0009113	purine nucleobase biosynthetic process	10	6	3.86	0.07647
541	GO:0000389	mRNA 3'-splice site recognition	5	4	1.93	0.07647
542	GO:2000670	positive regulation of dendritic cell apoptotic process	5	4	1.93	0.07647
543	GO:0034380	high-density lipoprotein particle assembly	5	4	1.93	0.07647
544	GO:0034214	protein hexamerization	5	4	1.93	0.07647
545	GO:0038027	apolipoprotein A-I-mediated signaling pathway	5	4	1.93	0.07647
546	GO:0055015	ventricular cardiac muscle cell development	5	4	1.93	0.07647
547	GO:0034501	protein localization to kinetochore	5	4	1.93	0.07647
548	GO:0009115	xanthine catabolic process	5	4	1.93	0.07647
549	GO:0051901	positive regulation of mitochondrial depolarization	5	4	1.93	0.07647
550	GO:0010793	regulation of mRNA export from nucleus	5	4	1.93	0.07647
551	GO:0009992	intracellular water homeostasis	5	4	1.93	0.07647
552	GO:0060252	positive regulation of glial cell proliferation	5	4	1.93	0.07647
553	GO:0006269	DNA replication, synthesis of RNA primer	5	4	1.93	0.07647
554	GO:0021837	motogenic signaling involved in postnatal olfactory bulb interneuron migration	5	4	1.93	0.07647
555	GO:0046784	viral mRNA export from host cell nucleus	5	4	1.93	0.07647
556	GO:0006527	arginine catabolic process	5	4	1.93	0.07647
557	GO:2000310	regulation of NMDA receptor activity	5	4	1.93	0.07647
558	GO:0090175	regulation of establishment of planar polarity	70	29	27	0.07648
559	GO:0006541	glutamine metabolic process	33	20	12.73	0.07649
560	GO:0090330	regulation of platelet aggregation	10	5	3.86	0.07651
561	GO:0033077	T cell differentiation in thymus	27	15	10.41	0.07655
562	GO:0055119	relaxation of cardiac muscle	13	5	5.01	0.07655
563	GO:0048596	embryonic camera-type eye morphogenesis	20	11	7.71	0.07663
564	GO:0045887	positive regulation of synaptic assembly at neuromuscular junction	15	9	5.79	0.07664
565	GO:0051930	regulation of sensory perception of pain	15	9	5.79	0.07664
566	GO:0009132	nucleoside diphosphate metabolic process	67	25	25.84	0.07689
567	GO:0001934	positive regulation of protein phosphorylation	357	178	137.69	0.07740
568	GO:0006082	organic acid metabolic process	848	420	327.06	0.07744
569	GO:0046907	intracellular transport	933	449	359.85	0.07756
570	GO:0048869	cellular developmental process	2290	1030	883.22	0.07761
571	GO:0018279	protein N-linked glycosylation via asparagine	37	19	14.27	0.07775
572	GO:0030855	epithelial cell differentiation	353	157	136.15	0.07893
573	GO:0050768	negative regulation of neurogenesis	84	50	32.4	0.07914
574	GO:0043473	pigmentation	66	33	25.46	0.07976
575	GO:0006071	glycerol metabolic process	18	12	6.94	0.07991
576	GO:0035315	hair cell differentiation	65	29	25.07	0.07998
577	GO:0030431	sleep	21	12	8.1	0.07998
578	GO:0071346	cellular response to type II interferon	24	13	9.26	0.07999
579	GO:0007339	binding of sperm to zona pellucida	13	8	5.01	0.08004
580	GO:0045736	negative regulation of cyclin-dependent protein serine/threonine kinase activity	13	8	5.01	0.08004
581	GO:0051259	protein complex oligomerization	345	161	133.06	0.08015
582	GO:0075733	intracellular transport of virus	29	11	11.18	0.08023
583	GO:0010243	response to organonitrogen compound	466	234	179.73	0.08055
584	GO:0010951	negative regulation of endopeptidase activity	122	52	47.05	0.08117
585	GO:0010035	response to inorganic substance	305	147	117.63	0.08174
586	GO:0030324	lung development	127	66	48.98	0.08181
587	GO:0030833	regulation of actin filament polymerization	78	46	30.08	0.08201
588	GO:0045444	fat cell differentiation	73	34	28.16	0.08209
589	GO:0021954	central nervous system neuron development	54	26	20.83	0.08263
590	GO:2000060	positive regulation of ubiquitin-dependent protein catabolic process	33	23	12.73	0.08265
591	GO:0006516	glycoprotein catabolic process	14	9	5.4	0.08272
592	GO:0048009	insulin-like growth factor receptor signaling pathway	20	11	7.71	0.08274
593	GO:0007032	endosome organization	13	8	5.01	0.08276
594	GO:0022011	myelination in peripheral nervous system	16	9	6.17	0.08277
595	GO:0080182	histone H3-K4 trimethylation	11	7	4.24	0.08277
596	GO:0007474	imaginal disc-derived wing vein specification	11	7	4.24	0.08277
597	GO:0045780	positive regulation of bone resorption	11	7	4.24	0.08277
598	GO:0071044	histone mRNA catabolic process	11	7	4.24	0.08277
599	GO:1900153	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	11	7	4.24	0.08277
600	GO:0006189	'de novo' IMP biosynthetic process	11	7	4.24	0.08277
601	GO:0046716	muscle cell cellular homeostasis	11	7	4.24	0.08277
602	GO:0006546	glycine catabolic process	11	7	4.24	0.08277
603	GO:0046852	positive regulation of bone remodeling	11	7	4.24	0.08277
604	GO:0002066	columnar/cuboidal epithelial cell development	31	14	11.96	0.08281
605	GO:0019083	viral transcription	26	15	10.03	0.08289
606	GO:0061053	somite development	57	26	21.98	0.08294
607	GO:2000378	negative regulation of reactive oxygen species metabolic process	8	6	3.09	0.08299
608	GO:0006656	phosphatidylcholine biosynthetic process	11	7	4.24	0.08300
609	GO:0043691	reverse cholesterol transport	7	5	2.7	0.08302
610	GO:0035970	peptidyl-threonine dephosphorylation	7	5	2.7	0.08302
611	GO:0045760	positive regulation of action potential	7	5	2.7	0.08302
612	GO:0060059	embryonic retina morphogenesis in camera-type eye	7	5	2.7	0.08302
613	GO:1901631	positive regulation of presynaptic membrane organization	7	5	2.7	0.08302
614	GO:0042732	D-xylose metabolic process	7	5	2.7	0.08302
615	GO:0010886	positive regulation of cholesterol storage	7	5	2.7	0.08302
616	GO:0071340	skeletal muscle acetylcholine-gated channel clustering	7	5	2.7	0.08302
617	GO:0060272	embryonic skeletal joint morphogenesis	7	5	2.7	0.08302
618	GO:0010800	positive regulation of peptidyl-threonine phosphorylation	7	5	2.7	0.08302
619	GO:0048769	sarcomerogenesis	7	5	2.7	0.08302
620	GO:0006572	tyrosine catabolic process	7	5	2.7	0.08302
621	GO:0021943	formation of radial glial scaffolds	7	5	2.7	0.08302
622	GO:0031643	positive regulation of myelination	7	5	2.7	0.08302
623	GO:0021631	optic nerve morphogenesis	15	8	5.79	0.08302
624	GO:0017158	regulation of calcium ion-dependent exocytosis	28	13	10.8	0.08302
625	GO:0051131	chaperone-mediated protein complex assembly	10	6	3.86	0.08303
626	GO:0033555	multicellular organismal response to stress	53	20	20.44	0.08315
627	GO:0050680	negative regulation of epithelial cell proliferation	56	29	21.6	0.08320
628	GO:0030856	regulation of epithelial cell differentiation	64	23	24.68	0.08321
629	GO:0048015	phosphatidylinositol-mediated signaling	51	25	19.67	0.08323
630	GO:0051090	regulation of DNA-binding transcription factor activity	184	87	70.97	0.08347
631	GO:0021587	cerebellum morphogenesis	26	19	10.03	0.08385
632	GO:0002218	activation of innate immune response	83	39	32.01	0.08395
633	GO:0001919	regulation of receptor recycling	20	14	7.71	0.08399
634	GO:0006270	DNA replication initiation	18	13	6.94	0.08400
635	GO:0031076	embryonic camera-type eye development	29	17	11.18	0.08402
636	GO:0006415	translational termination	12	9	4.63	0.08409
637	GO:0035172	hemocyte proliferation	13	9	5.01	0.08411
638	GO:0030318	melanocyte differentiation	12	8	4.63	0.08415
639	GO:0071347	cellular response to interleukin-1	18	10	6.94	0.08416
640	GO:0045947	negative regulation of translational initiation	13	8	5.01	0.08417
641	GO:0061028	establishment of endothelial barrier	9	6	3.47	0.08419
642	GO:0043267	negative regulation of potassium ion transport	9	6	3.47	0.08419
643	GO:0070098	chemokine-mediated signaling pathway	15	8	5.79	0.08421
644	GO:0048609	multicellular organismal reproductive process	466	199	179.73	0.08563
645	GO:0010468	regulation of gene expression	2779	1226	1071.82	0.08589
646	GO:2000027	regulation of animal organ morphogenesis	132	59	50.91	0.08779
647	GO:0007179	transforming growth factor beta receptor signaling pathway	105	41	40.5	0.08783
648	GO:0051865	protein autoubiquitination	109	50	42.04	0.08807
649	GO:1902600	proton transmembrane transport	56	35	21.6	0.08879
650	GO:0071222	cellular response to lipopolysaccharide	52	29	20.06	0.08925
651	GO:0032355	response to estradiol	49	24	18.9	0.08927
652	GO:0071456	cellular response to hypoxia	42	21	16.2	0.08968
653	GO:0007017	microtubule-based process	579	276	223.31	0.09127
654	GO:0032989	cellular component morphogenesis	859	386	331.3	0.09245
655	GO:0007601	visual perception	176	80	67.88	0.09315
656	GO:0018193	peptidyl-amino acid modification	724	345	279.24	0.09334
657	GO:0000281	mitotic cytokinesis	48	24	18.51	0.09373
658	GO:0006635	fatty acid beta-oxidation	38	24	14.66	0.09405
659	GO:0021510	spinal cord development	62	29	23.91	0.09443
660	GO:0055081	monoatomic anion homeostasis	25	14	9.64	0.09449
661	GO:0051491	positive regulation of filopodium assembly	22	12	8.49	0.09457
662	GO:0033209	tumor necrosis factor-mediated signaling pathway	22	12	8.49	0.09457
663	GO:0006351	DNA-templated transcription	2087	881	804.93	0.09530
664	GO:0007005	mitochondrion organization	258	89	99.51	0.09583
665	GO:0050794	regulation of cellular process	6952	2975	2681.29	0.09795
666	GO:0030178	negative regulation of Wnt signaling pathway	107	55	41.27	0.10050
667	GO:0043551	regulation of phosphatidylinositol 3-kinase activity	21	12	8.1	0.10138
668	GO:0045747	positive regulation of Notch signaling pathway	20	11	7.71	0.10144
669	GO:0050821	protein stabilization	66	31	25.46	0.10148
670	GO:0001501	skeletal system development	296	129	114.16	0.10150
671	GO:0022618	protein-RNA complex assembly	98	53	37.8	0.10267
672	GO:0042542	response to hydrogen peroxide	73	28	28.16	0.10435
673	GO:0007049	cell cycle	1350	581	520.68	0.10637
674	GO:0001558	regulation of cell growth	170	77	65.57	0.10807
675	GO:0010043	response to zinc ion	22	13	8.49	0.10870
676	GO:0033138	positive regulation of peptidyl-serine phosphorylation	18	10	6.94	0.10883
677	GO:0048678	response to axon injury	42	15	16.2	0.10921
678	GO:0007173	epidermal growth factor receptor signaling pathway	81	41	31.24	0.11006
679	GO:0002244	hematopoietic progenitor cell differentiation	50	26	19.28	0.11163
680	GO:0001568	blood vessel development	431	171	166.23	0.11184
681	GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	27	14	10.41	0.11198
682	GO:0030433	ubiquitin-dependent ERAD pathway	27	14	10.41	0.11198
683	GO:0006954	inflammatory response	221	96	85.24	0.11264
684	GO:0032870	cellular response to hormone stimulus	239	111	92.18	0.11531
685	GO:0009953	dorsal/ventral pattern formation	110	52	42.43	0.11625
686	GO:0007052	mitotic spindle organization	46	25	17.74	0.11635
687	GO:0060359	response to ammonium ion	51	28	19.67	0.11641
688	GO:0071356	cellular response to tumor necrosis factor	38	21	14.66	0.11643
689	GO:0048488	synaptic vesicle endocytosis	20	11	7.71	0.11670
690	GO:0032570	response to progesterone	18	10	6.94	0.11672
691	GO:0000381	regulation of alternative mRNA splicing, via spliceosome	16	9	6.17	0.11674
692	GO:0007298	border follicle cell migration	16	9	6.17	0.11674
693	GO:0007595	lactation	16	9	6.17	0.11674
694	GO:0071108	protein K48-linked deubiquitination	16	9	6.17	0.11674
695	GO:0045494	photoreceptor cell maintenance	48	23	18.51	0.11892
696	GO:0007214	gamma-aminobutyric acid signaling pathway	25	13	9.64	0.12080
697	GO:0071260	cellular response to mechanical stimulus	25	13	9.64	0.12080
698	GO:0022603	regulation of anatomical structure morphogenesis	536	244	206.73	0.12208
699	GO:0000209	protein polyubiquitination	176	85	67.88	0.12385
700	GO:0045860	positive regulation of protein kinase activity	268	131	103.36	0.12400
701	GO:0001654	eye development	271	116	104.52	0.12439
702	GO:0006383	transcription by RNA polymerase III	34	18	13.11	0.12498
703	GO:0010522	regulation of calcium ion transport into cytosol	28	15	10.8	0.12504
704	GO:0016042	lipid catabolic process	188	101	72.51	0.12505
705	GO:0006509	membrane protein ectodomain proteolysis	21	11	8.1	0.12515
706	GO:0032728	positive regulation of interferon-beta production	14	8	5.4	0.12518
707	GO:0060484	lung-associated mesenchyme development	14	8	5.4	0.12518
708	GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	14	8	5.4	0.12518
709	GO:0071679	commissural neuron axon guidance	14	8	5.4	0.12518
710	GO:0031442	positive regulation of mRNA 3'-end processing	14	8	5.4	0.12518
711	GO:0022038	corpus callosum development	14	8	5.4	0.12518
712	GO:1902803	regulation of synaptic vesicle transport	14	8	5.4	0.12518
713	GO:0007611	learning or memory	153	61	59.01	0.12523
714	GO:0006612	protein targeting to membrane	70	34	27	0.12571
715	GO:0071902	positive regulation of protein serine/threonine kinase activity	167	83	64.41	0.12581
716	GO:0043903	regulation of biological process involved in symbiotic interaction	37	18	14.27	0.12614
717	GO:0042308	negative regulation of protein import into nucleus	32	16	12.34	0.12615
718	GO:0032774	RNA biosynthetic process	2124	901	819.2	0.12658
719	GO:2000736	regulation of stem cell differentiation	60	29	23.14	0.12746
720	GO:0043507	positive regulation of JUN kinase activity	46	22	17.74	0.12771
721	GO:0038095	Fc-epsilon receptor signaling pathway	39	19	15.04	0.12795
722	GO:1990267	response to transition metal nanoparticle	65	30	25.07	0.12949
723	GO:0050679	positive regulation of epithelial cell proliferation	74	36	28.54	0.12999
724	GO:0009888	tissue development	1171	499	451.64	0.13000
725	GO:0006007	glucose catabolic process	23	12	8.87	0.13049
726	GO:0043124	negative regulation of canonical NF-kappaB signal transduction	23	12	8.87	0.13049
727	GO:0040007	growth	602	262	232.18	0.13167
728	GO:0007268	chemical synaptic transmission	406	183	156.59	0.13265
729	GO:0030218	erythrocyte differentiation	41	25	15.81	0.13349
730	GO:0031647	regulation of protein stability	93	43	35.87	0.13367
731	GO:0006661	phosphatidylinositol biosynthetic process	74	35	28.54	0.13372
732	GO:0007476	imaginal disc-derived wing morphogenesis	41	22	15.81	0.13375
733	GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	24	15	9.26	0.13379
734	GO:0006611	protein export from nucleus	22	14	8.49	0.13380
735	GO:0010507	negative regulation of autophagy	17	10	6.56	0.13398
736	GO:0008063	Toll signaling pathway	13	8	5.01	0.13402
737	GO:0043171	peptide catabolic process	26	13	10.03	0.13402
738	GO:0035116	embryonic hindlimb morphogenesis	12	7	4.63	0.13407
739	GO:0001778	plasma membrane repair	12	7	4.63	0.13407
740	GO:0035562	negative regulation of chromatin binding	12	7	4.63	0.13407
741	GO:0071397	cellular response to cholesterol	12	7	4.63	0.13407
742	GO:0048339	paraxial mesoderm development	15	8	5.79	0.13409
743	GO:0002088	lens development in camera-type eye	34	13	13.11	0.13428
744	GO:0007030	Golgi organization	64	30	24.68	0.13516
745	GO:0055002	striated muscle cell development	63	35	24.3	0.13521
746	GO:0051260	protein homooligomerization	242	104	93.34	0.13542
747	GO:0010770	positive regulation of cell morphogenesis	51	28	19.67	0.13553
748	GO:0045787	positive regulation of cell cycle	148	87	57.08	0.13804
749	GO:0009612	response to mechanical stimulus	184	93	70.97	0.13894
750	GO:0007626	locomotory behavior	127	64	48.98	0.13997
751	GO:0042552	myelination	83	42	32.01	0.14033
752	GO:0051262	protein tetramerization	66	33	25.46	0.14062
753	GO:0042246	tissue regeneration	30	17	11.57	0.14086
754	GO:0016266	O-glycan processing	21	11	8.1	0.14115
755	GO:0002009	morphogenesis of an epithelium	398	173	153.5	0.14180
756	GO:0043484	regulation of RNA splicing	50	28	19.28	0.14271
757	GO:0010506	regulation of autophagy	63	33	24.3	0.14271
758	GO:0008016	regulation of heart contraction	69	35	26.61	0.14273
759	GO:0030837	negative regulation of actin filament polymerization	37	21	14.27	0.14287
760	GO:0060425	lung morphogenesis	32	18	12.34	0.14296
761	GO:0046847	filopodium assembly	51	25	19.67	0.14299
762	GO:0008356	asymmetric cell division	15	11	5.79	0.14300
763	GO:0008589	regulation of smoothened signaling pathway	41	21	15.81	0.14300
764	GO:0009584	detection of visible light	43	21	16.58	0.14306
765	GO:0060563	neuroepithelial cell differentiation	16	10	6.17	0.14311
766	GO:0000022	mitotic spindle elongation	13	8	5.01	0.14318
767	GO:0040014	regulation of multicellular organism growth	55	24	21.21	0.14319
768	GO:0021952	central nervous system projection neuron axonogenesis	15	8	5.79	0.14324
769	GO:0030241	skeletal muscle myosin thick filament assembly	10	6	3.86	0.14325
770	GO:0051014	actin filament severing	10	6	3.86	0.14325
771	GO:0007202	activation of phospholipase C activity	10	6	3.86	0.14325
772	GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	10	6	3.86	0.14325
773	GO:0038180	nerve growth factor signaling pathway	10	6	3.86	0.14325
774	GO:0008407	chaeta morphogenesis	10	6	3.86	0.14325
775	GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein	10	6	3.86	0.14325
776	GO:0060830	ciliary receptor clustering involved in smoothened signaling pathway	10	6	3.86	0.14325
777	GO:0007026	negative regulation of microtubule depolymerization	10	6	3.86	0.14325
778	GO:0009268	response to pH	46	19	17.74	0.14332
779	GO:0060674	placenta blood vessel development	21	9	8.1	0.14335
780	GO:0042048	olfactory behavior	22	9	8.49	0.14338
781	GO:0045987	positive regulation of smooth muscle contraction	19	7	7.33	0.14345
782	GO:0019058	viral life cycle	133	37	51.3	0.14460
783	GO:0031398	positive regulation of protein ubiquitination	73	39	28.16	0.14640
784	GO:0006030	chitin metabolic process	53	29	20.44	0.14648
785	GO:0030029	actin filament-based process	389	203	150.03	0.14658
786	GO:0015711	organic anion transport	241	95	92.95	0.14736
787	GO:0043524	negative regulation of neuron apoptotic process	61	28	23.53	0.14775
788	GO:0031323	regulation of cellular metabolic process	3862	1731	1489.52	0.14789
789	GO:0006650	glycerophospholipid metabolic process	156	79	60.17	0.14801
790	GO:0043405	regulation of MAP kinase activity	151	76	58.24	0.14806
791	GO:0021695	cerebellar cortex development	19	16	7.33	0.14843
792	GO:1902808	positive regulation of cell cycle G1/S phase transition	27	17	10.41	0.14852
793	GO:0003279	cardiac septum development	69	33	26.61	0.14853
794	GO:0032387	negative regulation of intracellular transport	46	24	17.74	0.14853
795	GO:0030038	contractile actin filament bundle assembly	23	15	8.87	0.14854
796	GO:0046879	hormone secretion	99	44	38.18	0.14855
797	GO:0043550	regulation of lipid kinase activity	24	15	9.26	0.14856
