GO.ID	Term	Annotated	Significant	Expected	P_value
427	GO:0005958	DNA-dependent protein kinase-DNA ligase 4 complex	1	1	0.42	0.41560
428	GO:0019910	mitochondrial pyruvate dehydrogenase (lipoamide) phosphatase complex	1	1	0.42	0.41560
429	GO:0035370	UBC13-UEV1A complex	1	1	0.42	0.41560
430	GO:0005971	ribonucleoside-diphosphate reductase complex	1	1	0.42	0.41560
431	GO:0034666	integrin alpha2-beta1 complex	1	1	0.42	0.41560
432	GO:0014701	junctional sarcoplasmic reticulum membrane	1	1	0.42	0.41560
433	GO:0031205	endoplasmic reticulum Sec complex	1	1	0.42	0.41560
434	GO:0034657	GID complex	1	1	0.42	0.41560
435	GO:0005943	phosphatidylinositol 3-kinase complex, class IA	1	1	0.42	0.41560
436	GO:0005945	6-phosphofructokinase complex	1	1	0.42	0.41560
437	GO:0000308	cytoplasmic cyclin-dependent protein kinase holoenzyme complex	1	1	0.42	0.41560
438	GO:0016590	ACF complex	1	1	0.42	0.41560
439	GO:0034673	inhibin-betaglycan-ActRII complex	1	1	0.42	0.41560
440	GO:0070826	paraferritin complex	1	1	0.42	0.41560
441	GO:0044301	climbing fiber	1	1	0.42	0.41560
442	GO:0044302	dentate gyrus mossy fiber	1	1	0.42	0.41560
443	GO:0070032	synaptobrevin 2-SNAP-25-syntaxin-1a-complexin I complex	1	1	0.42	0.41560
444	GO:0070033	synaptobrevin 2-SNAP-25-syntaxin-1a-complexin II complex	1	1	0.42	0.41560
445	GO:0070435	Shc-EGFR complex	1	1	0.42	0.41560
446	GO:0070436	Grb2-EGFR complex	1	1	0.42	0.41560
447	GO:1990124	messenger ribonucleoprotein complex	1	1	0.42	0.41560
448	GO:1990111	spermatoproteasome complex	1	1	0.42	0.41560
449	GO:0031372	UBC13-MMS2 complex	1	1	0.42	0.41560
450	GO:0045180	basal cortex	1	1	0.42	0.41560
451	GO:0008537	proteasome activator complex	1	1	0.42	0.41560
452	GO:0090543	Flemming body	1	1	0.42	0.41560
453	GO:0000164	protein phosphatase type 1 complex	6	3	2.49	0.41560
454	GO:0045172	germline ring canal	6	3	2.49	0.41560
455	GO:0034774	secretory granule lumen	15	6	6.23	0.41565
456	GO:0031253	cell projection membrane	254	97	105.56	0.41616
457	GO:0032154	cleavage furrow	29	13	12.05	0.42908
458	GO:0097610	cell surface furrow	29	13	12.05	0.42908
459	GO:0030136	clathrin-coated vesicle	72	37	29.92	0.43267
460	GO:0005791	rough endoplasmic reticulum	34	21	14.13	0.43273
461	GO:0017146	NMDA selective glutamate receptor complex	15	7	6.23	0.43903
462	GO:0060076	excitatory synapse	15	7	6.23	0.43903
463	GO:0032839	dendrite cytoplasm	15	7	6.23	0.43903
464	GO:0044295	axonal growth cone	15	7	6.23	0.43903
465	GO:0001917	photoreceptor inner segment	15	7	6.23	0.43903
466	GO:0005657	replication fork	54	22	22.44	0.43926
467	GO:0034703	cation channel complex	173	77	71.9	0.44170
468	GO:0000930	gamma-tubulin complex	13	7	5.4	0.44220
469	GO:0060077	inhibitory synapse	8	4	3.32	0.44233
470	GO:0031477	myosin VII complex	8	4	3.32	0.44233
471	GO:0097487	multivesicular body, internal vesicle	8	4	3.32	0.44233
472	GO:0030897	HOPS complex	8	4	3.32	0.44233
473	GO:0005865	striated muscle thin filament	8	4	3.32	0.44233
474	GO:0005869	dynactin complex	8	4	3.32	0.44233
475	GO:0035253	ciliary rootlet	8	4	3.32	0.44233
476	GO:0034704	calcium channel complex	41	17	17.04	0.44243
477	GO:0005930	axoneme	77	39	32	0.44331
478	GO:0030424	axon	360	149	149.62	0.45504
479	GO:0016235	aggresome	13	6	5.4	0.47185
480	GO:0030665	clathrin-coated vesicle membrane	32	13	13.3	0.47201
481	GO:0030863	cortical cytoskeleton	47	19	19.53	0.47205
482	GO:0005774	vacuolar membrane	296	140	123.02	0.48555
483	GO:0030017	sarcomere	103	56	42.81	0.48641
484	GO:0005682	U5 snRNP	6	3	2.49	0.48801
485	GO:0000445	THO complex part of transcription export complex	6	3	2.49	0.48801
486	GO:0000439	transcription factor TFIIH core complex	6	3	2.49	0.48801
487	GO:0071204	histone pre-mRNA 3'end processing complex	6	3	2.49	0.48801
488	GO:0031417	NatC complex	6	3	2.49	0.48801
489	GO:0000124	SAGA complex	6	3	2.49	0.48801
490	GO:0016327	apicolateral plasma membrane	6	3	2.49	0.48801
491	GO:0008074	guanylate cyclase complex, soluble	6	3	2.49	0.48801
492	GO:0030286	dynein complex	89	45	36.99	0.48848
493	GO:0016328	lateral plasma membrane	18	8	7.48	0.49086
494	GO:0008021	synaptic vesicle	108	45	44.88	0.50070
495	GO:0055037	recycling endosome	57	24	23.69	0.50244
496	GO:0071203	WASH complex	11	5	4.57	0.51021
497	GO:0005762	mitochondrial large ribosomal subunit	11	5	4.57	0.51021
498	GO:0097225	sperm midpiece	11	5	4.57	0.51021
499	GO:0016593	Cdc73/Paf1 complex	11	5	4.57	0.51021
500	GO:0032040	small-subunit processome	16	7	6.65	0.52429
501	GO:0031252	cell leading edge	250	121	103.9	0.53114
502	GO:0005615	extracellular space	1131	520	470.04	0.53469
503	GO:0005680	anaphase-promoting complex	21	9	8.73	0.53499
504	GO:0015630	microtubule cytoskeleton	1024	465	425.57	0.54007
505	GO:0005746	mitochondrial respirasome	34	24	14.13	0.55060
506	GO:0030117	membrane coat	77	37	32	0.55110
507	GO:0030686	90S preribosome	11	7	4.57	0.55137
508	GO:0033180	proton-transporting V-type ATPase, V1 domain	6	3	2.49	0.55157
509	GO:0005683	U7 snRNP	4	2	1.66	0.55158
510	GO:0005677	chromatin silencing complex	4	2	1.66	0.55158
511	GO:0036057	slit diaphragm	4	2	1.66	0.55158
512	GO:0046540	U4/U6 x U5 tri-snRNP complex	4	2	1.66	0.55158
513	GO:0070971	endoplasmic reticulum exit site	4	2	1.66	0.55158
514	GO:0031465	Cul4B-RING E3 ubiquitin ligase complex	4	2	1.66	0.55158
515	GO:0000176	nuclear exosome (RNase complex)	4	2	1.66	0.55158
516	GO:0005749	mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)	4	2	1.66	0.55158
517	GO:0097038	perinuclear endoplasmic reticulum	4	2	1.66	0.55158
518	GO:0044530	supraspliceosomal complex	4	2	1.66	0.55158
519	GO:0005703	polytene chromosome puff	4	2	1.66	0.55158
520	GO:0044294	dendritic growth cone	4	2	1.66	0.55158
521	GO:0031523	Myb complex	4	2	1.66	0.55158
522	GO:0032541	cortical endoplasmic reticulum	4	2	1.66	0.55158
523	GO:0071001	U4/U6 snRNP	4	2	1.66	0.55158
524	GO:0005968	Rab-protein geranylgeranyltransferase complex	4	2	1.66	0.55158
525	GO:0005697	telomerase holoenzyme complex	4	2	1.66	0.55158
526	GO:0030667	secretory granule membrane	102	49	42.39	0.55529
527	GO:0035003	subapical complex	9	4	3.74	0.55624
528	GO:0009941	chloroplast envelope	9	4	3.74	0.55624
529	GO:0032281	AMPA glutamate receptor complex	9	4	3.74	0.55624
530	GO:0030915	Smc5-Smc6 complex	9	4	3.74	0.55624
531	GO:0005604	basement membrane	198	78	82.29	0.55892
532	GO:0043235	receptor complex	215	100	89.35	0.56027
533	GO:0043204	perikaryon	58	24	24.1	0.56114
534	GO:0045335	phagocytic vesicle	51	23	21.2	0.56745
535	GO:0001725	stress fiber	19	8	7.9	0.56782
536	GO:0044224	juxtaparanode region of axon	19	8	7.9	0.56782
537	GO:0009986	cell surface	367	155	152.53	0.58272
538	GO:0030672	synaptic vesicle membrane	61	25	25.35	0.58488
539	GO:0043005	neuron projection	725	309	301.31	0.58688
540	GO:0005773	vacuole	531	266	220.68	0.59770
541	GO:0005938	cell cortex	332	131	137.98	0.60158
542	GO:0055038	recycling endosome membrane	22	9	9.14	0.60484
543	GO:0032588	trans-Golgi network membrane	12	5	4.99	0.60549
544	GO:0072534	perineuronal net	12	5	4.99	0.60549
545	GO:0044306	neuron projection terminus	70	30	29.09	0.61352
546	GO:0008305	integrin complex	11	5	4.57	0.61358
547	GO:0036126	sperm flagellum	21	9	8.73	0.61360
548	GO:0000813	ESCRT I complex	7	3	2.91	0.61362
549	GO:0001772	immunological synapse	7	3	2.91	0.61362
550	GO:0008091	spectrin	7	3	2.91	0.61362
551	GO:0031232	extrinsic component of external side of plasma membrane	7	3	2.91	0.61362
552	GO:0005664	nuclear origin of replication recognition complex	7	3	2.91	0.61362
553	GO:0030118	clathrin coat	51	20	21.2	0.61379
554	GO:0036064	ciliary basal body	47	19	19.53	0.61719
555	GO:0000792	heterochromatin	47	19	19.53	0.63638
556	GO:0016324	apical plasma membrane	210	86	87.28	0.63836
557	GO:0001750	photoreceptor outer segment	27	10	11.22	0.63921
558	GO:0038039	G protein-coupled receptor heterodimeric complex	15	6	6.23	0.64416
559	GO:0045171	intercellular bridge	16	7	6.65	0.65602
560	GO:0031464	Cul4A-RING E3 ubiquitin ligase complex	10	4	4.16	0.65609
561	GO:0072562	blood microparticle	10	4	4.16	0.65609
562	GO:0032797	SMN complex	10	4	4.16	0.65609
563	GO:0042599	lamellar body	6	5	2.49	0.65833
564	GO:0045263	proton-transporting ATP synthase complex, coupling factor F(o)	6	5	2.49	0.65833
565	GO:0032279	asymmetric synapse	111	48	46.13	0.65837
566	GO:0005652	nuclear lamina	3	2	1.25	0.65845
567	GO:0019908	nuclear cyclin-dependent protein kinase holoenzyme complex	8	4	3.32	0.65846
568	GO:0070382	exocytic vesicle	110	46	45.72	0.65848
569	GO:0001940	male pronucleus	2	1	0.83	0.65849
570	GO:0000015	phosphopyruvate hydratase complex	2	1	0.83	0.65849
571	GO:0016533	protein kinase 5 complex	2	1	0.83	0.65849
572	GO:0009368	endopeptidase Clp complex	2	1	0.83	0.65849
573	GO:0034752	cytosolic aryl hydrocarbon receptor complex	2	1	0.83	0.65849
574	GO:0017109	glutamate-cysteine ligase complex	2	1	0.83	0.65849
575	GO:0061574	ASAP complex	2	1	0.83	0.65849
576	GO:0005607	laminin-2 complex	2	1	0.83	0.65849
577	GO:0031467	Cul7-RING ubiquitin ligase complex	2	1	0.83	0.65849
578	GO:0045252	oxoglutarate dehydrogenase complex	2	1	0.83	0.65849
579	GO:1990246	uniplex complex	2	1	0.83	0.65849
580	GO:0031428	box C/D RNP complex	2	1	0.83	0.65849
581	GO:0005750	mitochondrial respiratory chain complex III	2	1	0.83	0.65849
582	GO:0034098	VCP-NPL4-UFD1 AAA ATPase complex	2	1	0.83	0.65849
583	GO:0033065	Rad51C-XRCC3 complex	2	1	0.83	0.65849
584	GO:0005787	signal peptidase complex	2	1	0.83	0.65849
585	GO:0032044	DSIF complex	2	1	0.83	0.65849
586	GO:0032449	CBM complex	2	1	0.83	0.65849
587	GO:0000137	Golgi cis cisterna	2	1	0.83	0.65849
588	GO:0042101	T cell receptor complex	2	1	0.83	0.65849
589	GO:0000138	Golgi trans cisterna	2	1	0.83	0.65849
590	GO:0000938	GARP complex	2	1	0.83	0.65849
591	GO:0036117	hyaluranon cable	2	1	0.83	0.65849
592	GO:0032591	dendritic spine membrane	2	1	0.83	0.65849
593	GO:0005890	sodium:potassium-exchanging ATPase complex	2	1	0.83	0.65849
594	GO:0033596	TSC1-TSC2 complex	2	1	0.83	0.65849
595	GO:0043257	laminin-8 complex	2	1	0.83	0.65849
596	GO:0043259	laminin-10 complex	2	1	0.83	0.65849
597	GO:0005853	eukaryotic translation elongation factor 1 complex	2	1	0.83	0.65849
598	GO:0031510	SUMO activating enzyme complex	2	1	0.83	0.65849
599	GO:0032585	multivesicular body membrane	2	1	0.83	0.65849
600	GO:0000221	vacuolar proton-transporting V-type ATPase, V1 domain	2	1	0.83	0.65849
601	GO:0034993	meiotic nuclear membrane microtubule tethering complex	2	1	0.83	0.65849
602	GO:0033553	rDNA heterochromatin	2	1	0.83	0.65849
603	GO:0033181	plasma membrane proton-transporting V-type ATPase complex	2	1	0.83	0.65849
604	GO:0043219	lateral loop	2	1	0.83	0.65849
605	GO:0033186	CAF-1 complex	2	1	0.83	0.65849
606	GO:0071011	precatalytic spliceosome	2	1	0.83	0.65849
607	GO:0032133	chromosome passenger complex	2	1	0.83	0.65849
608	GO:0090498	extrinsic component of Golgi membrane	2	1	0.83	0.65849
609	GO:0071819	DUBm complex	2	1	0.83	0.65849
610	GO:0097136	Bcl-2 family protein complex	2	1	0.83	0.65849
611	GO:0097539	ciliary transition fiber	2	1	0.83	0.65849
612	GO:1990077	primosome complex	2	1	0.83	0.65849
613	GO:0098536	deuterosome	2	1	0.83	0.65849
614	GO:0033503	HULC complex	2	1	0.83	0.65849
615	GO:0042382	paraspeckles	2	1	0.83	0.65849
616	GO:0042788	polysomal ribosome	2	1	0.83	0.65849
617	GO:0071595	Nem1-Spo7 phosphatase complex	2	1	0.83	0.65849
618	GO:0045025	mitochondrial degradosome	2	1	0.83	0.65849
619	GO:0005969	serine-pyruvate aminotransferase complex	2	1	0.83	0.65849
620	GO:0042719	mitochondrial intermembrane space protein transporter complex	2	1	0.83	0.65849
621	GO:0005953	CAAX-protein geranylgeranyltransferase complex	2	1	0.83	0.65849
622	GO:0033269	internode region of axon	2	1	0.83	0.65849
623	GO:0030981	cortical microtubule cytoskeleton	2	1	0.83	0.65849
624	GO:0000331	contractile vacuole	2	1	0.83	0.65849
625	GO:0034663	endoplasmic reticulum chaperone complex	2	1	0.83	0.65849
626	GO:0097228	sperm principal piece	2	1	0.83	0.65849
627	GO:0070451	cell hair	2	1	0.83	0.65849
628	GO:0071914	prominosome	2	1	0.83	0.65849
629	GO:0044300	cerebellar mossy fiber	2	1	0.83	0.65849
630	GO:0044308	axonal spine	2	1	0.83	0.65849
631	GO:0008541	proteasome regulatory particle, lid subcomplex	2	1	0.83	0.65849
632	GO:0001520	outer dense fiber	2	1	0.83	0.65849
633	GO:0002189	ribose phosphate diphosphokinase complex	2	1	0.83	0.65849
634	GO:0097361	CIA complex	2	1	0.83	0.65849
635	GO:0042589	zymogen granule membrane	38	15	15.79	0.66186
636	GO:0071944	cell periphery	3897	1578	1619.59	0.66234
637	GO:0016592	mediator complex	28	11	11.64	0.66503
638	GO:0005876	spindle microtubule	36	18	14.96	0.66821
639	GO:0030135	coated vesicle	122	64	50.7	0.68684
640	GO:0031674	I band	84	49	34.91	0.68807
641	GO:0005763	mitochondrial small ribosomal subunit	13	5	5.4	0.68902
642	GO:0030137	COPI-coated vesicle	15	9	6.23	0.68921
643	GO:0042406	extrinsic component of endoplasmic reticulum membrane	5	2	2.08	0.68950
644	GO:0035183	female germline ring canal inner rim	5	2	2.08	0.68950
645	GO:0072357	PTW/PP1 phosphatase complex	5	2	2.08	0.68950
646	GO:0031143	pseudopodium	5	2	2.08	0.68950
647	GO:0030877	beta-catenin destruction complex	5	2	2.08	0.68950
648	GO:0005826	actomyosin contractile ring	5	2	2.08	0.68950
649	GO:0030121	AP-1 adaptor complex	5	2	2.08	0.68950
650	GO:0070449	elongin complex	5	2	2.08	0.68950
651	GO:0016589	NURF complex	5	2	2.08	0.68950
652	GO:0008540	proteasome regulatory particle, base subcomplex	5	2	2.08	0.68950
653	GO:0030669	clathrin-coated endocytic vesicle membrane	13	3	5.4	0.68973
654	GO:0005891	voltage-gated calcium channel complex	31	12	12.88	0.68999
655	GO:0030670	phagocytic vesicle membrane	26	10	10.81	0.69507
656	GO:0005739	mitochondrion	1265	570	525.73	0.69614
657	GO:0005635	nuclear envelope	314	162	130.5	0.70484
658	GO:0031463	Cul3-RING ubiquitin ligase complex	39	15	16.21	0.70831
659	GO:0000922	spindle pole	237	91	98.5	0.71022
660	GO:0080008	Cul4-RING E3 ubiquitin ligase complex	28	12	11.64	0.71592
661	GO:0043083	synaptic cleft	16	6	6.65	0.71609
662	GO:0048188	Set1C/COMPASS complex	8	3	3.32	0.71640
663	GO:0005797	Golgi medial cisterna	8	3	3.32	0.71640
664	GO:0032983	kainate selective glutamate receptor complex	8	3	3.32	0.71640
665	GO:0097504	Gemini of coiled bodies	8	3	3.32	0.71640
666	GO:0030115	S-layer	8	3	3.32	0.71640
667	GO:0016363	nuclear matrix	62	24	25.77	0.71905
668	GO:0043231	intracellular membrane-bounded organelle	8294	3581	3446.99	0.71918
669	GO:0032579	apical lamina of hyaline layer	24	9	9.97	0.72645
670	GO:0005819	spindle	340	136	141.3	0.73648
671	GO:0015934	large ribosomal subunit	36	19	14.96	0.73884
672	GO:0034045	phagophore assembly site membrane	11	4	4.57	0.73946
673	GO:0035371	microtubule plus-end	11	4	4.57	0.73946
674	GO:0031091	platelet alpha granule	20	6	8.31	0.73969
675	GO:0031012	extracellular matrix	604	238	251.02	0.74863
676	GO:0016234	inclusion body	36	19	14.96	0.75882
677	GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	24	11	9.97	0.75926
678	GO:0005721	pericentric heterochromatin	14	5	5.82	0.75952
679	GO:0030131	clathrin adaptor complex	37	13	15.38	0.76556
680	GO:0030658	transport vesicle membrane	129	58	53.61	0.76570
681	GO:0000228	nuclear chromosome	138	61	57.35	0.77590
682	GO:1990104	DNA bending complex	51	19	21.2	0.77733
683	GO:0000786	nucleosome	51	19	21.2	0.77733
684	GO:0031901	early endosome membrane	64	24	26.6	0.78356
685	GO:0005761	mitochondrial ribosome	30	12	12.47	0.79024
686	GO:0016939	kinesin II complex	6	2	2.49	0.79024
687	GO:0034715	pICln-Sm protein complex	6	2	2.49	0.79024
688	GO:0000127	transcription factor TFIIIC complex	6	2	2.49	0.79024
689	GO:0005919	pleated septate junction	6	2	2.49	0.79024
690	GO:0033116	endoplasmic reticulum-Golgi intermediate compartment membrane	20	7	8.31	0.79302
691	GO:0000123	histone acetyltransferase complex	67	25	27.85	0.79327
692	GO:0030134	COPII-coated ER to Golgi transport vesicle	26	15	10.81	0.79596
693	GO:0005798	Golgi-associated vesicle	48	24	19.95	0.79598
694	GO:0030426	growth cone	83	32	34.49	0.79619
695	GO:0031672	A band	39	18	16.21	0.79622
696	GO:0005675	transcription factor TFIIH holo complex	9	3	3.74	0.79648
697	GO:0016272	prefoldin complex	9	3	3.74	0.79648
698	GO:0019773	proteasome core complex, alpha-subunit complex	9	3	3.74	0.79648
699	GO:0000783	nuclear telomere cap complex	9	3	3.74	0.79648
700	GO:0030904	retromer complex	9	3	3.74	0.79648
701	GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	624	305	259.33	0.79748
702	GO:0001533	cornified envelope	3	1	1.25	0.80044
703	GO:0032777	Piccolo NuA4 histone acetyltransferase complex	3	1	1.25	0.80044
704	GO:0034364	high-density lipoprotein particle	3	1	1.25	0.80044
705	GO:0070531	BRCA1-A complex	3	1	1.25	0.80044
706	GO:0032059	bleb	3	1	1.25	0.80044
707	GO:0000172	ribonuclease MRP complex	3	1	1.25	0.80044
708	GO:0000120	RNA polymerase I transcription regulator complex	3	1	1.25	0.80044
709	GO:0034455	t-UTP complex	3	1	1.25	0.80044
710	GO:0000506	glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex	3	1	1.25	0.80044
711	GO:0005701	polytene chromosome chromocenter	3	1	1.25	0.80044
712	GO:0032996	Bcl3-Bcl10 complex	3	1	1.25	0.80044
713	GO:0030485	smooth muscle contractile fiber	3	1	1.25	0.80044
714	GO:0030870	Mre11 complex	3	1	1.25	0.80044
715	GO:0070761	pre-snoRNP complex	3	1	1.25	0.80044
716	GO:0005846	nuclear cap binding complex	3	1	1.25	0.80044
717	GO:0019008	molybdopterin synthase complex	3	1	1.25	0.80044
718	GO:0071818	BAT3 complex	3	1	1.25	0.80044
719	GO:0048787	presynaptic active zone membrane	3	1	1.25	0.80044
720	GO:0009524	phragmoplast	3	1	1.25	0.80044
721	GO:0009535	chloroplast thylakoid membrane	3	1	1.25	0.80044
722	GO:0016028	rhabdomere	3	1	1.25	0.80044
723	GO:0005587	collagen type IV trimer	3	1	1.25	0.80044
724	GO:0033257	Bcl3/NF-kappaB2 complex	3	1	1.25	0.80044
725	GO:0034678	integrin alpha8-beta1 complex	3	1	1.25	0.80044
726	GO:0002177	manchette	3	1	1.25	0.80044
727	GO:0005655	nucleolar ribonuclease P complex	3	1	1.25	0.80044
728	GO:0005918	septate junction	9	3	3.74	0.80047
729	GO:0000178	exosome (RNase complex)	21	9	8.73	0.80629
730	GO:0032389	MutLalpha complex	12	4	4.99	0.80644
731	GO:0019005	SCF ubiquitin ligase complex	31	11	12.88	0.80683
732	GO:0001527	microfibril	23	8	9.56	0.80724
733	GO:0005778	peroxisomal membrane	39	14	16.21	0.81016
734	GO:0000795	synaptonemal complex	17	7	7.07	0.81705
735	GO:0031201	SNARE complex	17	7	7.07	0.81705
736	GO:0000940	outer kinetochore	19	6	7.9	0.81728
737	GO:0009507	chloroplast	29	10	12.05	0.81730
738	GO:0043197	dendritic spine	52	19	21.61	0.82676
739	GO:0048786	presynaptic active zone	24	8	9.97	0.83805
740	GO:0005776	autophagosome	37	18	15.38	0.84698
741	GO:0043679	axon terminus	63	27	26.18	0.84724
742	GO:0016604	nuclear body	237	122	98.5	0.85445
743	GO:0034464	BBSome	10	3	4.16	0.85665
744	GO:0005583	fibrillar collagen trimer	10	3	4.16	0.85665
745	GO:0072546	EMC complex	10	3	4.16	0.85665
746	GO:0034451	centriolar satellite	13	4	5.4	0.85863
747	GO:0035097	histone methyltransferase complex	49	23	20.36	0.86063
748	GO:0005786	signal recognition particle, endoplasmic reticulum targeting	7	2	2.91	0.86089
749	GO:0005744	TIM23 mitochondrial import inner membrane translocase complex	7	2	2.91	0.86089
750	GO:0070652	HAUS complex	7	2	2.91	0.86089
751	GO:0042622	photoreceptor outer segment membrane	7	2	2.91	0.86089
752	GO:0031258	lamellipodium membrane	7	2	2.91	0.86089
753	GO:0005622	intracellular anatomical structure	11300	4887	4696.28	0.86509
754	GO:0001669	acrosomal vesicle	41	12	17.04	0.87516
755	GO:0010008	endosome membrane	257	105	106.81	0.87952
756	GO:0030133	transport vesicle	211	92	87.69	0.88013
757	GO:0005813	centrosome	440	174	182.86	0.88150
758	GO:0043292	contractile fiber	132	69	54.86	0.88267
759	GO:0019867	outer membrane	134	64	55.69	0.88296
760	GO:0001939	female pronucleus	4	1	1.66	0.88339
761	GO:0016938	kinesin I complex	4	1	1.66	0.88339
762	GO:0008622	epsilon DNA polymerase complex	4	1	1.66	0.88339
763	GO:0032021	NELF complex	4	1	1.66	0.88339
764	GO:0000974	Prp19 complex	4	1	1.66	0.88339
765	GO:0005726	perichromatin fibrils	4	1	1.66	0.88339
766	GO:0032437	cuticular plate	4	1	1.66	0.88339
767	GO:0097449	astrocyte projection	4	1	1.66	0.88339
768	GO:0035101	FACT complex	4	1	1.66	0.88339
769	GO:0032593	insulin-responsive compartment	4	1	1.66	0.88339
770	GO:0019013	viral nucleocapsid	4	1	1.66	0.88339
771	GO:0072487	MSL complex	4	1	1.66	0.88339
772	GO:0031262	Ndc80 complex	4	1	1.66	0.88339
773	GO:0042720	mitochondrial inner membrane peptidase complex	4	1	1.66	0.88339
774	GO:0016035	zeta DNA polymerase complex	4	1	1.66	0.88339
775	GO:0019907	cyclin-dependent protein kinase activating kinase holoenzyme complex	4	1	1.66	0.88339
776	GO:0031314	extrinsic component of mitochondrial inner membrane	4	1	1.66	0.88339
777	GO:0031526	brush border membrane	55	19	22.86	0.88465
778	GO:0000118	histone deacetylase complex	35	18	14.55	0.89784
779	GO:0005614	interstitial matrix	14	4	5.82	0.89827
780	GO:0030056	hemidesmosome	14	4	5.82	0.89827
781	GO:0030864	cortical actin cytoskeleton	32	12	13.3	0.89890
782	GO:0032590	dendrite membrane	19	6	7.9	0.89895
783	GO:0043202	lysosomal lumen	50	18	20.78	0.89956
784	GO:0030666	endocytic vesicle membrane	62	20	25.77	0.90471
785	GO:0030660	Golgi-associated vesicle membrane	26	14	10.81	0.90880
786	GO:0017117	single-stranded DNA-dependent ATP-dependent DNA helicase complex	8	2	3.32	0.90905
787	GO:0042585	germinal vesicle	8	2	3.32	0.90905
788	GO:0055120	striated muscle dense body	8	2	3.32	0.90905
789	GO:0097443	sorting endosome	8	2	3.32	0.90905
790	GO:0043240	Fanconi anaemia nuclear complex	8	2	3.32	0.90905
791	GO:0042734	presynaptic membrane	62	21	25.77	0.90926
792	GO:0031985	Golgi cisterna	98	31	40.73	0.90952
793	GO:0005618	cell wall	38	14	15.79	0.91551
794	GO:0019897	extrinsic component of plasma membrane	66	25	27.43	0.91941
795	GO:0060170	ciliary membrane	56	18	23.27	0.92276
796	GO:0043564	Ku70:Ku80 complex	18	5	7.48	0.92632
797	GO:0031519	PcG protein complex	37	18	15.38	0.92744
798	GO:0031011	Ino80 complex	15	4	6.23	0.92775
799	GO:0009279	cell outer membrane	24	7	9.97	0.92776
800	GO:0033202	DNA helicase complex	23	6	9.56	0.92784
801	GO:0032391	photoreceptor connecting cilium	27	8	11.22	0.92960
802	GO:0005796	Golgi lumen	44	14	18.29	0.93055
803	GO:0034702	monoatomic ion channel complex	286	135	118.86	0.93125
804	GO:0030687	preribosome, large subunit precursor	11	5	4.57	0.93181
805	GO:0032153	cell division site	36	14	14.96	0.93186
806	GO:0033063	Rad51B-Rad51C-Rad51D-XRCC2 complex	5	1	2.08	0.93187
807	GO:0000110	nucleotide-excision repair factor 1 complex	5	1	2.08	0.93187
808	GO:0031588	nucleotide-activated protein kinase complex	5	1	2.08	0.93187
809	GO:0009570	chloroplast stroma	5	1	2.08	0.93187
810	GO:0070876	SOSS complex	5	1	2.08	0.93187
811	GO:0048046	apoplast	5	1	2.08	0.93187
812	GO:0043596	nuclear replication fork	26	10	10.81	0.93191
813	GO:0032589	neuron projection membrane	69	24	28.68	0.93199
814	GO:0005886	plasma membrane	3188	1318	1324.93	0.93394
815	GO:0031093	platelet alpha granule lumen	9	2	3.74	0.94121
816	GO:0031045	dense core granule	9	2	3.74	0.94121
817	GO:0032809	neuronal cell body membrane	9	2	3.74	0.94121
818	GO:0005662	DNA replication factor A complex	9	2	3.74	0.94121
819	GO:0005732	sno(s)RNA-containing ribonucleoprotein complex	14	4	5.82	0.94122
820	GO:0005801	cis-Golgi network	22	6	9.14	0.94594
821	GO:0009925	basal plasma membrane	136	59	56.52	0.94657
822	GO:0000796	condensin complex	16	4	6.65	0.94928
823	GO:0016010	dystrophin-associated glycoprotein complex	19	8	7.9	0.95388
824	GO:0030016	myofibril	117	65	48.63	0.95975
825	GO:0034706	sodium channel complex	23	10	9.56	0.96014
826	GO:0030894	replisome	22	9	9.14	0.96016
827	GO:0031466	Cul5-RING ubiquitin ligase complex	6	1	2.49	0.96019
828	GO:0005851	eukaryotic translation initiation factor 2B complex	6	1	2.49	0.96019
829	GO:0070776	MOZ/MORF histone acetyltransferase complex	6	1	2.49	0.96019
830	GO:0030122	AP-2 adaptor complex	6	1	2.49	0.96019
831	GO:0000407	phagophore assembly site	17	5	7.07	0.96021
832	GO:0000139	Golgi membrane	499	189	207.38	0.96132
833	GO:0005669	transcription factor TFIID complex	20	5	8.31	0.96208
834	GO:0002116	semaphorin receptor complex	10	2	4.16	0.96235
835	GO:1902554	serine/threonine protein kinase complex	43	20	17.87	0.96902
836	GO:0000781	chromosome, telomeric region	65	20	27.01	0.96903
837	GO:0000791	euchromatin	14	3	5.82	0.96917
838	GO:0035861	site of double-strand break	14	3	5.82	0.96917
839	GO:1902494	catalytic complex	1010	519	419.76	0.97243
840	GO:0070461	SAGA-type complex	23	9	9.56	0.97672
841	GO:0043590	bacterial nucleoid	7	1	2.91	0.97674
842	GO:0031422	RecQ family helicase-topoisomerase III complex	7	1	2.91	0.97674
843	GO:0036195	muscle cell projection membrane	7	1	2.91	0.97674
844	GO:0030673	axolemma	37	10	15.38	0.97756
845	GO:0042597	periplasmic space	8	1	3.32	0.98641
846	GO:0005606	laminin-1 complex	8	1	3.32	0.98641
