GO.ID	Term	Annotated	Significant	Expected	P_value
437	GO:0005778	peroxisomal membrane	39	0	0.32	1.00000
438	GO:0005782	peroxisomal matrix	18	0	0.15	1.00000
439	GO:0005784	Sec61 translocon complex	1	0	0.01	1.00000
440	GO:0005785	signal recognition particle receptor complex	3	0	0.02	1.00000
441	GO:0005786	signal recognition particle, endoplasmic reticulum targeting	7	0	0.06	1.00000
442	GO:0005787	signal peptidase complex	2	0	0.02	1.00000
443	GO:0005790	smooth endoplasmic reticulum	12	0	0.1	1.00000
444	GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	43	0	0.35	1.00000
445	GO:0005795	Golgi stack	129	0	1.06	1.00000
446	GO:0005797	Golgi medial cisterna	8	0	0.07	1.00000
447	GO:0005798	Golgi-associated vesicle	48	0	0.39	1.00000
448	GO:0005801	cis-Golgi network	22	0	0.18	1.00000
449	GO:0005802	trans-Golgi network	117	0	0.96	1.00000
450	GO:0005814	centriole	75	0	0.62	1.00000
451	GO:0005816	spindle pole body	2	0	0.02	1.00000
452	GO:0005818	aster	2	0	0.02	1.00000
453	GO:0005826	actomyosin contractile ring	5	0	0.04	1.00000
454	GO:0005827	polar microtubule	3	0	0.02	1.00000
455	GO:0005828	kinetochore microtubule	10	0	0.08	1.00000
456	GO:0005832	chaperonin-containing T-complex	7	0	0.06	1.00000
457	GO:0005833	hemoglobin complex	2	0	0.02	1.00000
458	GO:0005834	heterotrimeric G-protein complex	10	0	0.08	1.00000
459	GO:0005838	proteasome regulatory particle	11	0	0.09	1.00000
460	GO:0005839	proteasome core complex	17	0	0.14	1.00000
461	GO:0005844	polysome	22	0	0.18	1.00000
462	GO:0005845	mRNA cap binding complex	14	0	0.11	1.00000
463	GO:0005846	nuclear cap binding complex	3	0	0.02	1.00000
464	GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	12	0	0.1	1.00000
465	GO:0005849	mRNA cleavage factor complex	16	0	0.13	1.00000
466	GO:0005850	eukaryotic translation initiation factor 2 complex	1	0	0.01	1.00000
467	GO:0005851	eukaryotic translation initiation factor 2B complex	6	0	0.05	1.00000
468	GO:0005852	eukaryotic translation initiation factor 3 complex	17	0	0.14	1.00000
469	GO:0005853	eukaryotic translation elongation factor 1 complex	2	0	0.02	1.00000
470	GO:0005859	muscle myosin complex	1	0	0.01	1.00000
471	GO:0005865	striated muscle thin filament	8	0	0.07	1.00000
472	GO:0005869	dynactin complex	8	0	0.07	1.00000
473	GO:0005871	kinesin complex	117	0	0.96	1.00000
474	GO:0005873	plus-end kinesin complex	1	0	0.01	1.00000
475	GO:0005876	spindle microtubule	36	0	0.3	1.00000
476	GO:0005879	axonemal microtubule	2	0	0.02	1.00000
477	GO:0005883	neurofilament	8	0	0.07	1.00000
478	GO:0005884	actin filament	44	0	0.36	1.00000
479	GO:0005885	Arp2/3 protein complex	4	0	0.03	1.00000
480	GO:0005890	sodium:potassium-exchanging ATPase complex	2	0	0.02	1.00000
481	GO:0005891	voltage-gated calcium channel complex	31	0	0.25	1.00000
482	GO:0005892	acetylcholine-gated channel complex	37	0	0.3	1.00000
483	GO:0005895	interleukin-5 receptor complex	1	0	0.01	1.00000
484	GO:0005905	clathrin-coated pit	68	0	0.56	1.00000
485	GO:0005912	adherens junction	151	0	1.24	1.00000
486	GO:0005915	zonula adherens	5	0	0.04	1.00000
487	GO:0005916	fascia adherens	4	0	0.03	1.00000
488	GO:0005918	septate junction	9	0	0.07	1.00000
489	GO:0005919	pleated septate junction	6	0	0.05	1.00000
490	GO:0005923	bicellular tight junction	73	0	0.6	1.00000
491	GO:0005925	focal adhesion	90	0	0.74	1.00000
492	GO:0005927	muscle tendon junction	4	0	0.03	1.00000
493	GO:0005933	cellular bud	2	0	0.02	1.00000
494	GO:0005935	cellular bud neck	1	0	0.01	1.00000
495	GO:0005942	phosphatidylinositol 3-kinase complex	10	0	0.08	1.00000
496	GO:0005943	phosphatidylinositol 3-kinase complex, class IA	1	0	0.01	1.00000
497	GO:0005945	6-phosphofructokinase complex	1	0	0.01	1.00000
498	GO:0005952	cAMP-dependent protein kinase complex	7	0	0.06	1.00000
499	GO:0005953	CAAX-protein geranylgeranyltransferase complex	2	0	0.02	1.00000
500	GO:0005954	calcium- and calmodulin-dependent protein kinase complex	4	0	0.03	1.00000
501	GO:0005955	calcineurin complex	3	0	0.02	1.00000
502	GO:0005956	protein kinase CK2 complex	2	0	0.02	1.00000
503	GO:0005958	DNA-dependent protein kinase-DNA ligase 4 complex	1	0	0.01	1.00000
504	GO:0005960	glycine cleavage complex	2	0	0.02	1.00000
505	GO:0005962	mitochondrial isocitrate dehydrogenase complex (NAD+)	1	0	0.01	1.00000
506	GO:0005964	phosphorylase kinase complex	7	0	0.06	1.00000
507	GO:0005965	protein farnesyltransferase complex	2	0	0.02	1.00000
508	GO:0005967	mitochondrial pyruvate dehydrogenase complex	2	0	0.02	1.00000
509	GO:0005968	Rab-protein geranylgeranyltransferase complex	4	0	0.03	1.00000
510	GO:0005969	serine-pyruvate aminotransferase complex	2	0	0.02	1.00000
511	GO:0005971	ribonucleoside-diphosphate reductase complex	1	0	0.01	1.00000
512	GO:0008021	synaptic vesicle	108	0	0.89	1.00000
513	GO:0008023	transcription elongation factor complex	37	0	0.3	1.00000
514	GO:0008024	cyclin/CDK positive transcription elongation factor complex	2	0	0.02	1.00000
515	GO:0008074	guanylate cyclase complex, soluble	6	0	0.05	1.00000
516	GO:0008076	voltage-gated potassium channel complex	101	0	0.83	1.00000
517	GO:0008091	spectrin	7	0	0.06	1.00000
518	GO:0008180	COP9 signalosome	20	0	0.16	1.00000
519	GO:0008250	oligosaccharyltransferase complex	7	0	0.06	1.00000
520	GO:0008278	cohesin complex	4	0	0.03	1.00000
521	GO:0008287	protein serine/threonine phosphatase complex	22	0	0.18	1.00000
522	GO:0008290	F-actin capping protein complex	3	0	0.02	1.00000
523	GO:0008303	caspase complex	7	0	0.06	1.00000
524	GO:0008328	ionotropic glutamate receptor complex	30	0	0.25	1.00000
525	GO:0008352	katanin complex	1	0	0.01	1.00000
526	GO:0008385	IkappaB kinase complex	3	0	0.02	1.00000
527	GO:0008537	proteasome activator complex	1	0	0.01	1.00000
528	GO:0008540	proteasome regulatory particle, base subcomplex	5	0	0.04	1.00000
529	GO:0008541	proteasome regulatory particle, lid subcomplex	2	0	0.02	1.00000
530	GO:0008622	epsilon DNA polymerase complex	4	0	0.03	1.00000
531	GO:0008623	CHRAC	1	0	0.01	1.00000
532	GO:0009277	fungal-type cell wall	5	0	0.04	1.00000
533	GO:0009279	cell outer membrane	24	0	0.2	1.00000
534	GO:0009288	bacterial-type flagellum	1	0	0.01	1.00000
535	GO:0009289	pilus	1	0	0.01	1.00000
536	GO:0009295	nucleoid	34	0	0.28	1.00000
537	GO:0009331	glycerol-3-phosphate dehydrogenase complex	3	0	0.02	1.00000
538	GO:0009360	DNA polymerase III complex	1	0	0.01	1.00000
539	GO:0009368	endopeptidase Clp complex	2	0	0.02	1.00000
540	GO:0009380	excinuclease repair complex	2	0	0.02	1.00000
541	GO:0009504	cell plate	1	0	0.01	1.00000
542	GO:0009505	plant-type cell wall	1	0	0.01	1.00000
543	GO:0009506	plasmodesma	7	0	0.06	1.00000
544	GO:0009524	phragmoplast	3	0	0.02	1.00000
545	GO:0009532	plastid stroma	5	0	0.04	1.00000
546	GO:0009534	chloroplast thylakoid	4	0	0.03	1.00000
547	GO:0009535	chloroplast thylakoid membrane	3	0	0.02	1.00000
548	GO:0009570	chloroplast stroma	5	0	0.04	1.00000
549	GO:0009579	thylakoid	5	0	0.04	1.00000
550	GO:0009705	plant-type vacuole membrane	3	0	0.02	1.00000
551	GO:0010339	external side of cell wall	1	0	0.01	1.00000
552	GO:0010369	chromocenter	3	0	0.02	1.00000
553	GO:0010494	cytoplasmic stress granule	12	0	0.1	1.00000
554	GO:0012507	ER to Golgi transport vesicle membrane	17	0	0.14	1.00000
555	GO:0012510	trans-Golgi network transport vesicle membrane	8	0	0.07	1.00000
556	GO:0014701	junctional sarcoplasmic reticulum membrane	1	0	0.01	1.00000
557	GO:0014731	spectrin-associated cytoskeleton	9	0	0.07	1.00000
558	GO:0015030	Cajal body	25	0	0.21	1.00000
559	GO:0015934	large ribosomal subunit	36	0	0.3	1.00000
560	GO:0015935	small ribosomal subunit	40	0	0.33	1.00000
561	GO:0016010	dystrophin-associated glycoprotein complex	19	0	0.16	1.00000
562	GO:0016011	dystroglycan complex	6	0	0.05	1.00000
563	GO:0016012	sarcoglycan complex	3	0	0.02	1.00000
564	GO:0016028	rhabdomere	3	0	0.02	1.00000
565	GO:0016035	zeta DNA polymerase complex	4	0	0.03	1.00000
566	GO:0016222	procollagen-proline 4-dioxygenase complex	1	0	0.01	1.00000
567	GO:0016234	inclusion body	36	0	0.3	1.00000
568	GO:0016235	aggresome	13	0	0.11	1.00000
569	GO:0016272	prefoldin complex	9	0	0.07	1.00000
570	GO:0016281	eukaryotic translation initiation factor 4F complex	8	0	0.07	1.00000
571	GO:0016282	eukaryotic 43S preinitiation complex	16	0	0.13	1.00000
572	GO:0016327	apicolateral plasma membrane	6	0	0.05	1.00000
573	GO:0016363	nuclear matrix	62	0	0.51	1.00000
574	GO:0016442	RISC complex	12	0	0.1	1.00000
575	GO:0016461	unconventional myosin complex	18	0	0.15	1.00000
576	GO:0016469	proton-transporting two-sector ATPase complex	26	0	0.21	1.00000
577	GO:0016471	vacuolar proton-transporting V-type ATPase complex	6	0	0.05	1.00000
578	GO:0016507	mitochondrial fatty acid beta-oxidation multienzyme complex	2	0	0.02	1.00000
579	GO:0016514	SWI/SNF complex	9	0	0.07	1.00000
580	GO:0016533	protein kinase 5 complex	2	0	0.02	1.00000
581	GO:0016580	Sin3 complex	7	0	0.06	1.00000
582	GO:0016581	NuRD complex	6	0	0.05	1.00000
583	GO:0016589	NURF complex	5	0	0.04	1.00000
584	GO:0016590	ACF complex	1	0	0.01	1.00000
585	GO:0016591	RNA polymerase II, holoenzyme	70	0	0.57	1.00000
586	GO:0016592	mediator complex	28	0	0.23	1.00000
587	GO:0016593	Cdc73/Paf1 complex	11	0	0.09	1.00000
588	GO:0016602	CCAAT-binding factor complex	1	0	0.01	1.00000
589	GO:0016607	nuclear speck	127	0	1.04	1.00000
590	GO:0016938	kinesin I complex	4	0	0.03	1.00000
591	GO:0016939	kinesin II complex	6	0	0.05	1.00000
592	GO:0017053	transcription repressor complex	30	0	0.25	1.00000
593	GO:0017059	serine C-palmitoyltransferase complex	3	0	0.02	1.00000
594	GO:0017101	aminoacyl-tRNA synthetase multienzyme complex	2	0	0.02	1.00000
595	GO:0017109	glutamate-cysteine ligase complex	2	0	0.02	1.00000
596	GO:0017117	single-stranded DNA-dependent ATP-dependent DNA helicase complex	8	0	0.07	1.00000
597	GO:0017119	Golgi transport complex	8	0	0.07	1.00000
598	GO:0017133	mitochondrial electron transfer flavoprotein complex	1	0	0.01	1.00000
599	GO:0017146	NMDA selective glutamate receptor complex	15	0	0.12	1.00000
600	GO:0017177	glucosidase II complex	1	0	0.01	1.00000
601	GO:0018995	host cellular component	30	0	0.25	1.00000
602	GO:0019005	SCF ubiquitin ligase complex	31	0	0.25	1.00000
603	GO:0019008	molybdopterin synthase complex	3	0	0.02	1.00000
604	GO:0019013	viral nucleocapsid	4	0	0.03	1.00000
605	GO:0019028	viral capsid	10	0	0.08	1.00000
606	GO:0019031	viral envelope	2	0	0.02	1.00000
607	GO:0019773	proteasome core complex, alpha-subunit complex	9	0	0.07	1.00000
608	GO:0019897	extrinsic component of plasma membrane	66	0	0.54	1.00000
609	GO:0019898	extrinsic component of membrane	150	0	1.23	1.00000
610	GO:0019907	cyclin-dependent protein kinase activating kinase holoenzyme complex	4	0	0.03	1.00000
611	GO:0019908	nuclear cyclin-dependent protein kinase holoenzyme complex	8	0	0.07	1.00000
612	GO:0019910	mitochondrial pyruvate dehydrogenase (lipoamide) phosphatase complex	1	0	0.01	1.00000
613	GO:0020002	host cell plasma membrane	4	0	0.03	1.00000
614	GO:0020003	symbiont-containing vacuole	3	0	0.02	1.00000
615	GO:0022624	proteasome accessory complex	25	0	0.21	1.00000
616	GO:0022625	cytosolic large ribosomal subunit	14	0	0.11	1.00000
617	GO:0022626	cytosolic ribosome	35	0	0.29	1.00000
618	GO:0022627	cytosolic small ribosomal subunit	18	0	0.15	1.00000
619	GO:0030008	TRAPP complex	2	0	0.02	1.00000
620	GO:0030014	CCR4-NOT complex	13	0	0.11	1.00000
621	GO:0030027	lamellipodium	96	0	0.79	1.00000
622	GO:0030057	desmosome	3	0	0.02	1.00000
623	GO:0030061	mitochondrial crista	1	0	0.01	1.00000
624	GO:0030112	glycocalyx	1	0	0.01	1.00000
625	GO:0030115	S-layer	8	0	0.07	1.00000
626	GO:0030117	membrane coat	77	0	0.63	1.00000
627	GO:0030118	clathrin coat	51	0	0.42	1.00000
628	GO:0030119	AP-type membrane coat adaptor complex	47	0	0.39	1.00000
629	GO:0030120	vesicle coat	27	0	0.22	1.00000
630	GO:0030121	AP-1 adaptor complex	5	0	0.04	1.00000
631	GO:0030122	AP-2 adaptor complex	6	0	0.05	1.00000
632	GO:0030123	AP-3 adaptor complex	5	0	0.04	1.00000
633	GO:0030125	clathrin vesicle coat	14	0	0.11	1.00000
634	GO:0030126	COPI vesicle coat	9	0	0.07	1.00000
635	GO:0030127	COPII vesicle coat	6	0	0.05	1.00000
636	GO:0030128	clathrin coat of endocytic vesicle	8	0	0.07	1.00000
637	GO:0030130	clathrin coat of trans-Golgi network vesicle	8	0	0.07	1.00000
638	GO:0030131	clathrin adaptor complex	37	0	0.3	1.00000
639	GO:0030132	clathrin coat of coated pit	8	0	0.07	1.00000
640	GO:0030133	transport vesicle	211	0	1.73	1.00000
641	GO:0030134	COPII-coated ER to Golgi transport vesicle	26	0	0.21	1.00000
642	GO:0030135	coated vesicle	122	0	1	1.00000
643	GO:0030136	clathrin-coated vesicle	72	0	0.59	1.00000
644	GO:0030137	COPI-coated vesicle	15	0	0.12	1.00000
645	GO:0030139	endocytic vesicle	134	0	1.1	1.00000
646	GO:0030140	trans-Golgi network transport vesicle	17	0	0.14	1.00000
647	GO:0030141	secretory granule	196	0	1.61	1.00000
648	GO:0030175	filopodium	49	0	0.4	1.00000
649	GO:0030288	outer membrane-bounded periplasmic space	2	0	0.02	1.00000
650	GO:0030289	protein phosphatase 4 complex	2	0	0.02	1.00000
651	GO:0030313	cell envelope	26	0	0.21	1.00000
652	GO:0030314	junctional membrane complex	1	0	0.01	1.00000
653	GO:0030426	growth cone	83	0	0.68	1.00000
654	GO:0030427	site of polarized growth	89	0	0.73	1.00000
655	GO:0030428	cell septum	3	0	0.02	1.00000
656	GO:0030430	host cell cytoplasm	23	0	0.19	1.00000
657	GO:0030478	actin cap	1	0	0.01	1.00000
658	GO:0030479	actin cortical patch	3	0	0.02	1.00000
659	GO:0030485	smooth muscle contractile fiber	3	0	0.02	1.00000
660	GO:0030532	small nuclear ribonucleoprotein complex	36	0	0.3	1.00000
661	GO:0030658	transport vesicle membrane	129	0	1.06	1.00000
662	GO:0030660	Golgi-associated vesicle membrane	26	0	0.21	1.00000
663	GO:0030662	coated vesicle membrane	57	0	0.47	1.00000
664	GO:0030663	COPI-coated vesicle membrane	10	0	0.08	1.00000
665	GO:0030665	clathrin-coated vesicle membrane	32	0	0.26	1.00000
666	GO:0030666	endocytic vesicle membrane	62	0	0.51	1.00000
667	GO:0030667	secretory granule membrane	102	0	0.84	1.00000
668	GO:0030669	clathrin-coated endocytic vesicle membrane	13	0	0.11	1.00000
669	GO:0030670	phagocytic vesicle membrane	26	0	0.21	1.00000
670	GO:0030672	synaptic vesicle membrane	61	0	0.5	1.00000
671	GO:0030673	axolemma	37	0	0.3	1.00000
672	GO:0030677	ribonuclease P complex	3	0	0.02	1.00000
673	GO:0030681	multimeric ribonuclease P complex	3	0	0.02	1.00000
674	GO:0030684	preribosome	29	0	0.24	1.00000
675	GO:0030686	90S preribosome	11	0	0.09	1.00000
676	GO:0030687	preribosome, large subunit precursor	11	0	0.09	1.00000
677	GO:0030688	preribosome, small subunit precursor	5	0	0.04	1.00000
678	GO:0030689	Noc complex	7	0	0.06	1.00000
679	GO:0030690	Noc1p-Noc2p complex	6	0	0.05	1.00000
680	GO:0030692	Noc4p-Nop14p complex	1	0	0.01	1.00000
681	GO:0030849	autosome	1	0	0.01	1.00000
682	GO:0030863	cortical cytoskeleton	47	0	0.39	1.00000
683	GO:0030864	cortical actin cytoskeleton	32	0	0.26	1.00000
684	GO:0030867	rough endoplasmic reticulum membrane	12	0	0.1	1.00000
685	GO:0030868	smooth endoplasmic reticulum membrane	3	0	0.02	1.00000
686	GO:0030870	Mre11 complex	3	0	0.02	1.00000
687	GO:0030874	nucleolar chromatin	2	0	0.02	1.00000
688	GO:0030877	beta-catenin destruction complex	5	0	0.04	1.00000
689	GO:0030880	RNA polymerase complex	88	0	0.72	1.00000
690	GO:0030891	VCB complex	5	0	0.04	1.00000
691	GO:0030893	meiotic cohesin complex	2	0	0.02	1.00000
692	GO:0030894	replisome	22	0	0.18	1.00000
693	GO:0030895	apolipoprotein B mRNA editing enzyme complex	2	0	0.02	1.00000
694	GO:0030896	checkpoint clamp complex	2	0	0.02	1.00000
695	GO:0030897	HOPS complex	8	0	0.07	1.00000
696	GO:0030904	retromer complex	9	0	0.07	1.00000
697	GO:0030915	Smc5-Smc6 complex	9	0	0.07	1.00000
698	GO:0030934	anchoring collagen complex	9	0	0.07	1.00000
699	GO:0030964	NADH dehydrogenase complex	22	0	0.18	1.00000
700	GO:0030981	cortical microtubule cytoskeleton	2	0	0.02	1.00000
701	GO:0030990	intraciliary transport particle	24	0	0.2	1.00000
702	GO:0030991	intraciliary transport particle A	14	0	0.11	1.00000
703	GO:0030992	intraciliary transport particle B	7	0	0.06	1.00000
704	GO:0031010	ISWI-type complex	7	0	0.06	1.00000
705	GO:0031011	Ino80 complex	15	0	0.12	1.00000
706	GO:0031021	interphase microtubule organizing center	1	0	0.01	1.00000
707	GO:0031045	dense core granule	9	0	0.07	1.00000
708	GO:0031074	nucleocytoplasmic transport complex	2	0	0.02	1.00000
709	GO:0031080	nuclear pore outer ring	16	0	0.13	1.00000
710	GO:0031082	BLOC complex	17	0	0.14	1.00000
711	GO:0031083	BLOC-1 complex	12	0	0.1	1.00000
712	GO:0031084	BLOC-2 complex	3	0	0.02	1.00000
713	GO:0031085	BLOC-3 complex	2	0	0.02	1.00000
714	GO:0031088	platelet dense granule membrane	26	0	0.21	1.00000
715	GO:0031091	platelet alpha granule	20	0	0.16	1.00000
716	GO:0031093	platelet alpha granule lumen	9	0	0.07	1.00000
717	GO:0031094	platelet dense tubular network	2	0	0.02	1.00000
718	GO:0031095	platelet dense tubular network membrane	2	0	0.02	1.00000
719	GO:0031105	septin complex	3	0	0.02	1.00000
720	GO:0031143	pseudopodium	5	0	0.04	1.00000
721	GO:0031164	contractile vacuolar membrane	1	0	0.01	1.00000
722	GO:0031201	SNARE complex	17	0	0.14	1.00000
723	GO:0031205	endoplasmic reticulum Sec complex	1	0	0.01	1.00000
724	GO:0031211	endoplasmic reticulum palmitoyltransferase complex	3	0	0.02	1.00000
725	GO:0031213	RSF complex	1	0	0.01	1.00000
726	GO:0031232	extrinsic component of external side of plasma membrane	7	0	0.06	1.00000
727	GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	24	0	0.2	1.00000
728	GO:0031248	protein acetyltransferase complex	75	0	0.62	1.00000
729	GO:0031251	PAN complex	4	0	0.03	1.00000
730	GO:0031254	cell trailing edge	5	0	0.04	1.00000
731	GO:0031258	lamellipodium membrane	7	0	0.06	1.00000
732	GO:0031261	DNA replication preinitiation complex	1	0	0.01	1.00000
733	GO:0031262	Ndc80 complex	4	0	0.03	1.00000
734	GO:0031264	death-inducing signaling complex	6	0	0.05	1.00000
735	GO:0031265	CD95 death-inducing signaling complex	6	0	0.05	1.00000
736	GO:0031298	replication fork protection complex	1	0	0.01	1.00000
737	GO:0031312	extrinsic component of organelle membrane	14	0	0.11	1.00000
738	GO:0031313	extrinsic component of endosome membrane	3	0	0.02	1.00000
739	GO:0031314	extrinsic component of mitochondrial inner membrane	4	0	0.03	1.00000
740	GO:0031332	RNAi effector complex	12	0	0.1	1.00000
741	GO:0031371	ubiquitin conjugating enzyme complex	4	0	0.03	1.00000
742	GO:0031372	UBC13-MMS2 complex	1	0	0.01	1.00000
743	GO:0031414	N-terminal protein acetyltransferase complex	7	0	0.06	1.00000
744	GO:0031415	NatA complex	1	0	0.01	1.00000
745	GO:0031417	NatC complex	6	0	0.05	1.00000
746	GO:0031422	RecQ family helicase-topoisomerase III complex	7	0	0.06	1.00000
747	GO:0031428	box C/D RNP complex	2	0	0.02	1.00000
748	GO:0031429	box H/ACA snoRNP complex	2	0	0.02	1.00000
749	GO:0031436	BRCA1-BARD1 complex	2	0	0.02	1.00000
750	GO:0031461	cullin-RING ubiquitin ligase complex	130	0	1.07	1.00000
751	GO:0031462	Cul2-RING ubiquitin ligase complex	5	0	0.04	1.00000
752	GO:0031463	Cul3-RING ubiquitin ligase complex	39	0	0.32	1.00000
753	GO:0031464	Cul4A-RING E3 ubiquitin ligase complex	10	0	0.08	1.00000
754	GO:0031465	Cul4B-RING E3 ubiquitin ligase complex	4	0	0.03	1.00000
755	GO:0031466	Cul5-RING ubiquitin ligase complex	6	0	0.05	1.00000
756	GO:0031467	Cul7-RING ubiquitin ligase complex	2	0	0.02	1.00000
757	GO:0031475	myosin V complex	5	0	0.04	1.00000
758	GO:0031476	myosin VI complex	5	0	0.04	1.00000
759	GO:0031477	myosin VII complex	8	0	0.07	1.00000
760	GO:0031499	TRAMP complex	2	0	0.02	1.00000
761	GO:0031501	mannosyltransferase complex	2	0	0.02	1.00000
762	GO:0031510	SUMO activating enzyme complex	2	0	0.02	1.00000
763	GO:0031514	motile cilium	64	0	0.53	1.00000
764	GO:0031515	tRNA (m1A) methyltransferase complex	2	0	0.02	1.00000
765	GO:0031519	PcG protein complex	37	0	0.3	1.00000
766	GO:0031521	spitzenkorper	1	0	0.01	1.00000
767	GO:0031523	Myb complex	4	0	0.03	1.00000
768	GO:0031527	filopodium membrane	9	0	0.07	1.00000
769	GO:0031588	nucleotide-activated protein kinase complex	5	0	0.04	1.00000
770	GO:0031592	centrosomal corona	1	0	0.01	1.00000
771	GO:0031595	nuclear proteasome complex	2	0	0.02	1.00000
772	GO:0031597	cytosolic proteasome complex	2	0	0.02	1.00000
773	GO:0031616	spindle pole centrosome	2	0	0.02	1.00000
774	GO:0031901	early endosome membrane	64	0	0.53	1.00000
775	GO:0031902	late endosome membrane	78	0	0.64	1.00000
776	GO:0031903	microbody membrane	39	0	0.32	1.00000
777	GO:0031907	microbody lumen	18	0	0.15	1.00000
778	GO:0031931	TORC1 complex	9	0	0.07	1.00000
779	GO:0031932	TORC2 complex	11	0	0.09	1.00000
780	GO:0031941	filamentous actin	18	0	0.15	1.00000
781	GO:0031969	chloroplast membrane	2	0	0.02	1.00000
782	GO:0031976	plastid thylakoid	4	0	0.03	1.00000
783	GO:0031983	vesicle lumen	16	0	0.13	1.00000
784	GO:0031985	Golgi cisterna	98	0	0.8	1.00000
785	GO:0032009	early phagosome	5	0	0.04	1.00000
786	GO:0032010	phagolysosome	1	0	0.01	1.00000
787	GO:0032021	NELF complex	4	0	0.03	1.00000
788	GO:0032039	integrator complex	14	0	0.11	1.00000
789	GO:0032040	small-subunit processome	16	0	0.13	1.00000
790	GO:0032044	DSIF complex	2	0	0.02	1.00000
791	GO:0032045	guanyl-nucleotide exchange factor complex	7	0	0.06	1.00000
792	GO:0032059	bleb	3	0	0.02	1.00000
793	GO:0032116	SMC loading complex	2	0	0.02	1.00000
794	GO:0032133	chromosome passenger complex	2	0	0.02	1.00000
795	GO:0032144	4-aminobutyrate transaminase complex	1	0	0.01	1.00000
796	GO:0032153	cell division site	36	0	0.3	1.00000
797	GO:0032154	cleavage furrow	29	0	0.24	1.00000
798	GO:0032156	septin cytoskeleton	3	0	0.02	1.00000
799	GO:0032281	AMPA glutamate receptor complex	9	0	0.07	1.00000
800	GO:0032299	ribonuclease H2 complex	3	0	0.02	1.00000
801	GO:0032300	mismatch repair complex	20	0	0.16	1.00000
802	GO:0032301	MutSalpha complex	4	0	0.03	1.00000
803	GO:0032302	MutSbeta complex	4	0	0.03	1.00000
804	GO:0032389	MutLalpha complex	12	0	0.1	1.00000
805	GO:0032391	photoreceptor connecting cilium	27	0	0.22	1.00000
806	GO:0032420	stereocilium	53	0	0.44	1.00000
807	GO:0032421	stereocilium bundle	72	0	0.59	1.00000
808	GO:0032426	stereocilium tip	9	0	0.07	1.00000
809	GO:0032433	filopodium tip	5	0	0.04	1.00000
810	GO:0032437	cuticular plate	4	0	0.03	1.00000
811	GO:0032444	activin responsive factor complex	1	0	0.01	1.00000
812	GO:0032449	CBM complex	2	0	0.02	1.00000
813	GO:0032473	cytoplasmic side of mitochondrial outer membrane	4	0	0.03	1.00000
814	GO:0032541	cortical endoplasmic reticulum	4	0	0.03	1.00000
815	GO:0032580	Golgi cisterna membrane	86	0	0.71	1.00000
816	GO:0032584	growth cone membrane	2	0	0.02	1.00000
817	GO:0032585	multivesicular body membrane	2	0	0.02	1.00000
818	GO:0032587	ruffle membrane	47	0	0.39	1.00000
819	GO:0032588	trans-Golgi network membrane	12	0	0.1	1.00000
820	GO:0032593	insulin-responsive compartment	4	0	0.03	1.00000
821	GO:0032777	Piccolo NuA4 histone acetyltransferase complex	3	0	0.02	1.00000
822	GO:0032783	super elongation complex	1	0	0.01	1.00000
823	GO:0032797	SMN complex	10	0	0.08	1.00000
824	GO:0032798	Swi5-Sfr1 complex	1	0	0.01	1.00000
825	GO:0032806	carboxy-terminal domain protein kinase complex	13	0	0.11	1.00000
826	GO:0032807	DNA ligase IV complex	2	0	0.02	1.00000
827	GO:0032809	neuronal cell body membrane	9	0	0.07	1.00000
828	GO:0032839	dendrite cytoplasm	15	0	0.12	1.00000
829	GO:0032937	SREBP-SCAP-Insig complex	1	0	0.01	1.00000
830	GO:0032982	myosin filament	3	0	0.02	1.00000
831	GO:0032983	kainate selective glutamate receptor complex	8	0	0.07	1.00000
832	GO:0032994	protein-lipid complex	14	0	0.11	1.00000
833	GO:0032996	Bcl3-Bcl10 complex	3	0	0.02	1.00000
834	GO:0033010	paranodal junction	4	0	0.03	1.00000
835	GO:0033017	sarcoplasmic reticulum membrane	5	0	0.04	1.00000
836	GO:0033018	sarcoplasmic reticulum lumen	9	0	0.07	1.00000
837	GO:0033061	DNA recombinase mediator complex	7	0	0.06	1.00000
838	GO:0033063	Rad51B-Rad51C-Rad51D-XRCC2 complex	5	0	0.04	1.00000
839	GO:0033065	Rad51C-XRCC3 complex	2	0	0.02	1.00000
840	GO:0033093	Weibel-Palade body	6	0	0.05	1.00000
841	GO:0033116	endoplasmic reticulum-Golgi intermediate compartment membrane	20	0	0.16	1.00000
842	GO:0033162	melanosome membrane	5	0	0.04	1.00000
843	GO:0033176	proton-transporting V-type ATPase complex	14	0	0.11	1.00000
844	GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain	12	0	0.1	1.00000
845	GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain	10	0	0.08	1.00000
846	GO:0033179	proton-transporting V-type ATPase, V0 domain	6	0	0.05	1.00000
847	GO:0033180	proton-transporting V-type ATPase, V1 domain	6	0	0.05	1.00000
848	GO:0033181	plasma membrane proton-transporting V-type ATPase complex	2	0	0.02	1.00000
849	GO:0033185	dolichol-phosphate-mannose synthase complex	2	0	0.02	1.00000
850	GO:0033186	CAF-1 complex	2	0	0.02	1.00000
851	GO:0033193	Lsd1/2 complex	1	0	0.01	1.00000
