GO.ID	Term	Annotated	Significant	Expected	P_value
487	GO:0008284	positive regulation of cell population proliferation	506	3	4.16	0.96437
488	GO:0010629	negative regulation of gene expression	816	3	6.7	0.96625
489	GO:0071310	cellular response to organic substance	921	5	7.56	0.96716
490	GO:0006278	RNA-templated DNA biosynthetic process	1370	7	11.25	0.96955
491	GO:0007166	cell surface receptor signaling pathway	2101	16	17.26	0.97294
492	GO:0051130	positive regulation of cellular component organization	447	2	3.67	0.97399
493	GO:0015074	DNA integration	1055	4	8.66	0.97649
494	GO:0031329	regulation of cellular catabolic process	579	2	4.76	0.97798
495	GO:0051301	cell division	626	2	5.14	0.98433
496	GO:0006260	DNA replication	1664	7	13.67	0.98631
497	GO:0007186	G protein-coupled receptor signaling pathway	856	5	7.03	0.99207
498	GO:0000280	nuclear division	587	1	4.82	0.99269
499	GO:0006281	DNA repair	606	1	4.98	0.99378
500	GO:0006310	DNA recombination	793	2	6.51	0.99410
501	GO:1902170	cellular response to reactive nitrogen species	6	2	0.05	1.00000
502	GO:0042364	water-soluble vitamin biosynthetic process	19	1	0.16	1.00000
503	GO:0030316	osteoclast differentiation	27	2	0.22	1.00000
504	GO:0046660	female sex differentiation	57	1	0.47	1.00000
505	GO:0034612	response to tumor necrosis factor	56	1	0.46	1.00000
506	GO:0072657	protein localization to membrane	183	4	1.5	1.00000
507	GO:0072659	protein localization to plasma membrane	58	1	0.48	1.00000
508	GO:0071560	cellular response to transforming growth factor beta stimulus	117	3	0.96	1.00000
509	GO:0034404	nucleobase-containing small molecule biosynthetic process	91	2	0.75	1.00000
510	GO:0032880	regulation of protein localization	324	4	2.66	1.00000
511	GO:0046415	urate metabolic process	7	2	0.06	1.00000
512	GO:0019827	stem cell population maintenance	78	1	0.64	1.00000
513	GO:1901698	response to nitrogen compound	505	5	4.15	1.00000
514	GO:0086001	cardiac muscle cell action potential	15	1	0.12	1.00000
515	GO:1901699	cellular response to nitrogen compound	274	4	2.25	1.00000
516	GO:0086002	cardiac muscle cell action potential involved in contraction	12	1	0.1	1.00000
517	GO:0015766	disaccharide transport	2	1	0.02	1.00000
518	GO:0032886	regulation of microtubule-based process	92	2	0.76	1.00000
519	GO:0086003	cardiac muscle cell contraction	16	1	0.13	1.00000
520	GO:0008585	female gonad development	52	1	0.43	1.00000
521	GO:0010896	regulation of triglyceride catabolic process	4	1	0.03	1.00000
522	GO:0086009	membrane repolarization	12	1	0.1	1.00000
523	GO:0042592	homeostatic process	870	10	7.15	1.00000
524	GO:0042594	response to starvation	79	2	0.65	1.00000
525	GO:0032870	cellular response to hormone stimulus	239	1	1.96	1.00000
526	GO:0009991	response to extracellular stimulus	258	2	2.12	1.00000
527	GO:0032872	regulation of stress-activated MAPK cascade	120	2	0.99	1.00000
528	GO:0030334	regulation of cell migration	261	4	2.14	1.00000
529	GO:0032874	positive regulation of stress-activated MAPK cascade	48	1	0.39	1.00000
530	GO:0030335	positive regulation of cell migration	159	3	1.31	1.00000
531	GO:0002065	columnar/cuboidal epithelial cell differentiation	53	1	0.44	1.00000
532	GO:0071559	response to transforming growth factor beta	117	3	0.96	1.00000
533	GO:0071345	cellular response to cytokine stimulus	182	2	1.49	1.00000
534	GO:0002066	columnar/cuboidal epithelial cell development	31	1	0.25	1.00000
535	GO:0002067	glandular epithelial cell differentiation	24	1	0.2	1.00000
536	GO:0002068	glandular epithelial cell development	16	1	0.13	1.00000
537	GO:0046434	organophosphate catabolic process	1052	7	8.64	1.00000
538	GO:0071580	regulation of zinc ion transmembrane transport	1	1	0.01	1.00000
539	GO:0071581	regulation of zinc ion transmembrane import	1	1	0.01	1.00000
540	GO:0051899	membrane depolarization	83	1	0.68	1.00000
541	GO:0006766	vitamin metabolic process	82	3	0.67	1.00000
542	GO:0071582	negative regulation of zinc ion transport	1	1	0.01	1.00000
543	GO:0006767	water-soluble vitamin metabolic process	52	3	0.43	1.00000
544	GO:0071583	negative regulation of zinc ion transmembrane transport	1	1	0.01	1.00000
545	GO:0043410	positive regulation of MAPK cascade	250	4	2.05	1.00000
546	GO:0043412	macromolecule modification	2875	11	23.61	1.00000
547	GO:0043414	macromolecule methylation	185	2	1.52	1.00000
548	GO:0006753	nucleoside phosphate metabolic process	1464	8	12.02	1.00000
549	GO:0006754	ATP biosynthetic process	22	1	0.18	1.00000
550	GO:0001649	osteoblast differentiation	118	1	0.97	1.00000
551	GO:0015772	oligosaccharide transport	2	1	0.02	1.00000
552	GO:0018193	peptidyl-amino acid modification	724	5	5.95	1.00000
553	GO:0042325	regulation of phosphorylation	722	6	5.93	1.00000
554	GO:0140352	export from cell	459	6	3.77	1.00000
555	GO:0071577	zinc ion transmembrane transport	10	1	0.08	1.00000
556	GO:0071578	zinc ion import across plasma membrane	3	1	0.02	1.00000
557	GO:0071579	regulation of zinc ion transport	1	1	0.01	1.00000
558	GO:0009725	response to hormone	439	3	3.61	1.00000
559	GO:0060606	tube closure	104	1	0.85	1.00000
560	GO:0045333	cellular respiration	82	3	0.67	1.00000
561	GO:0030510	regulation of BMP signaling pathway	46	2	0.38	1.00000
562	GO:0044091	membrane biogenesis	50	1	0.41	1.00000
563	GO:0030512	negative regulation of transforming growth factor beta receptor signaling pathway	39	1	0.32	1.00000
564	GO:1901652	response to peptide	192	2	1.58	1.00000
565	GO:0006996	organelle organization	2594	12	21.3	1.00000
566	GO:0044092	negative regulation of molecular function	505	4	4.15	1.00000
567	GO:0044093	positive regulation of molecular function	950	5	7.8	1.00000
568	GO:0098660	inorganic ion transmembrane transport	626	7	5.14	1.00000
569	GO:0098661	inorganic anion transmembrane transport	72	1	0.59	1.00000
570	GO:0098662	inorganic cation transmembrane transport	558	6	4.58	1.00000
571	GO:1901657	glycosyl compound metabolic process	1143	7	9.39	1.00000
572	GO:1901658	glycosyl compound catabolic process	629	5	5.17	1.00000
573	GO:1901659	glycosyl compound biosynthetic process	98	2	0.8	1.00000
574	GO:0009966	regulation of signal transduction	1318	10	10.82	1.00000
575	GO:0043687	post-translational protein modification	1200	5	9.86	1.00000
576	GO:0043433	negative regulation of DNA-binding transcription factor activity	83	1	0.68	1.00000
577	GO:0009967	positive regulation of signal transduction	614	7	5.04	1.00000
578	GO:0032847	regulation of cellular pH reduction	2	1	0.02	1.00000
579	GO:0043434	response to peptide hormone	167	1	1.37	1.00000
580	GO:0009968	negative regulation of signal transduction	494	2	4.06	1.00000
581	GO:0008544	epidermis development	168	1	1.38	1.00000
582	GO:0050654	chondroitin sulfate proteoglycan metabolic process	39	1	0.32	1.00000
583	GO:0009719	response to endogenous stimulus	1046	9	8.59	1.00000
584	GO:0042552	myelination	83	1	0.68	1.00000
585	GO:0050657	nucleic acid transport	133	1	1.09	1.00000
586	GO:0050658	RNA transport	133	1	1.09	1.00000
587	GO:0010880	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	10	1	0.08	1.00000
588	GO:0098655	monoatomic cation transmembrane transport	547	6	4.49	1.00000
589	GO:0010882	regulation of cardiac muscle contraction by calcium ion signaling	10	1	0.08	1.00000
590	GO:0010883	regulation of lipid storage	21	1	0.17	1.00000
591	GO:0098657	import into cell	547	3	4.49	1.00000
592	GO:0009743	response to carbohydrate	89	1	0.73	1.00000
593	GO:0098659	inorganic cation import across plasma membrane	3	1	0.02	1.00000
594	GO:0009746	response to hexose	70	1	0.57	1.00000
595	GO:0002027	regulation of heart rate	35	1	0.29	1.00000
596	GO:0010888	negative regulation of lipid storage	6	1	0.05	1.00000
597	GO:0022898	regulation of transmembrane transporter activity	39	1	0.32	1.00000
598	GO:0006720	isoprenoid metabolic process	74	3	0.61	1.00000
599	GO:0010889	regulation of sequestering of triglyceride	5	1	0.04	1.00000
600	GO:0006721	terpenoid metabolic process	45	3	0.37	1.00000
601	GO:0042330	taxis	174	1	1.43	1.00000
602	GO:0006725	cellular aromatic compound metabolic process	6900	43	56.67	1.00000
603	GO:1990776	response to angiotensin	4	1	0.03	1.00000
604	GO:1990778	protein localization to cell periphery	58	1	0.48	1.00000
605	GO:0009987	cellular process	15551	122	127.72	1.00000
606	GO:0015748	organophosphate ester transport	42	1	0.34	1.00000
607	GO:1902105	regulation of leukocyte differentiation	70	2	0.57	1.00000
608	GO:0010876	lipid localization	195	4	1.6	1.00000
609	GO:0050673	epithelial cell proliferation	161	3	1.32	1.00000
610	GO:1902107	positive regulation of leukocyte differentiation	44	2	0.36	1.00000
611	GO:0015980	energy derivation by oxidation of organic compounds	125	3	1.03	1.00000
612	GO:0097553	calcium ion transmembrane import into cytosol	41	1	0.34	1.00000
613	GO:0050678	regulation of epithelial cell proliferation	128	2	1.05	1.00000
614	GO:0022900	electron transport chain	29	1	0.24	1.00000
615	GO:0002250	adaptive immune response	66	1	0.54	1.00000
616	GO:0002252	immune effector process	271	1	2.23	1.00000
617	GO:0019362	pyridine nucleotide metabolic process	41	2	0.34	1.00000
618	GO:0002253	activation of immune response	153	1	1.26	1.00000
619	GO:0002040	sprouting angiogenesis	41	1	0.34	1.00000
620	GO:0021795	cerebral cortex cell migration	41	1	0.34	1.00000
621	GO:1901629	regulation of presynaptic membrane organization	8	1	0.07	1.00000
622	GO:0048762	mesenchymal cell differentiation	135	1	1.11	1.00000
623	GO:0043405	regulation of MAP kinase activity	151	1	1.24	1.00000
624	GO:0043406	positive regulation of MAP kinase activity	115	1	0.94	1.00000
625	GO:0070296	sarcoplasmic reticulum calcium ion transport	10	1	0.08	1.00000
626	GO:0006952	defense response	655	2	5.38	1.00000
627	GO:0060173	limb development	117	2	0.96	1.00000
628	GO:0061383	trabecula morphogenesis	33	1	0.27	1.00000
629	GO:0043408	regulation of MAPK cascade	397	4	3.26	1.00000
630	GO:0006955	immune response	499	2	4.1	1.00000
631	GO:1901615	organic hydroxy compound metabolic process	434	9	3.56	1.00000
632	GO:1901616	organic hydroxy compound catabolic process	48	2	0.39	1.00000
633	GO:0044057	regulation of system process	243	1	2	1.00000
634	GO:0010810	regulation of cell-substrate adhesion	78	2	0.64	1.00000
635	GO:0043648	dicarboxylic acid metabolic process	64	3	0.53	1.00000
636	GO:0071495	cellular response to endogenous stimulus	759	7	6.23	1.00000
637	GO:0071496	cellular response to external stimulus	136	2	1.12	1.00000
638	GO:0035592	establishment of protein localization to extracellular region	171	3	1.4	1.00000
639	GO:0010817	regulation of hormone levels	226	7	1.86	1.00000
640	GO:0007399	nervous system development	1499	14	12.31	1.00000
641	GO:0044085	cellular component biogenesis	1727	10	14.18	1.00000
642	GO:0043632	modification-dependent macromolecule catabolic process	294	1	2.41	1.00000
643	GO:0042303	molting cycle	48	2	0.39	1.00000
644	GO:0052547	regulation of peptidase activity	229	3	1.88	1.00000
645	GO:0044087	regulation of cellular component biogenesis	332	1	2.73	1.00000
646	GO:0009914	hormone transport	106	2	0.87	1.00000
647	GO:0052548	regulation of endopeptidase activity	191	3	1.57	1.00000
648	GO:0030509	BMP signaling pathway	65	2	0.53	1.00000
649	GO:0042306	regulation of protein import into nucleus	70	1	0.57	1.00000
650	GO:0072163	mesonephric epithelium development	71	1	0.58	1.00000
651	GO:0072164	mesonephric tubule development	71	1	0.58	1.00000
652	GO:0061326	renal tubule development	87	1	0.71	1.00000
653	GO:0021761	limbic system development	52	1	0.43	1.00000
654	GO:0002221	pattern recognition receptor signaling pathway	74	1	0.61	1.00000
655	GO:0048771	tissue remodeling	99	1	0.81	1.00000
656	GO:0097529	myeloid leukocyte migration	38	1	0.31	1.00000
657	GO:0061564	axon development	394	5	3.24	1.00000
658	GO:1902074	response to salt	162	2	1.33	1.00000
659	GO:1902075	cellular response to salt	61	1	0.5	1.00000
660	GO:0072156	distal tubule morphogenesis	7	1	0.06	1.00000
661	GO:0046164	alcohol catabolic process	44	2	0.36	1.00000
662	GO:0016358	dendrite development	156	2	1.28	1.00000
663	GO:0019321	pentose metabolic process	17	1	0.14	1.00000
664	GO:0070252	actin-mediated cell contraction	32	1	0.26	1.00000
665	GO:0002218	activation of innate immune response	83	1	0.68	1.00000
666	GO:0071467	cellular response to pH	30	1	0.25	1.00000
667	GO:0006913	nucleocytoplasmic transport	211	1	1.73	1.00000
668	GO:0032387	negative regulation of intracellular transport	46	1	0.38	1.00000
669	GO:1902025	nitrate import	3	1	0.02	1.00000
670	GO:0015931	nucleobase-containing compound transport	152	1	1.25	1.00000
671	GO:0007369	gastrulation	134	1	1.1	1.00000
672	GO:0006915	apoptotic process	1046	6	8.59	1.00000
673	GO:0048729	tissue morphogenesis	438	5	3.6	1.00000
674	GO:0043603	amide metabolic process	733	6	6.02	1.00000
675	GO:0043604	amide biosynthetic process	563	2	4.62	1.00000
676	GO:0009890	negative regulation of biosynthetic process	910	3	7.47	1.00000
677	GO:0009891	positive regulation of biosynthetic process	897	7	7.37	1.00000
678	GO:0009892	negative regulation of metabolic process	1270	7	10.43	1.00000
679	GO:0009893	positive regulation of metabolic process	1470	10	12.07	1.00000
680	GO:0072170	metanephric tubule development	32	1	0.26	1.00000
681	GO:0009894	regulation of catabolic process	620	3	5.09	1.00000
682	GO:0019318	hexose metabolic process	135	1	1.11	1.00000
683	GO:0006941	striated muscle contraction	47	1	0.39	1.00000
684	GO:0009895	negative regulation of catabolic process	60	1	0.49	1.00000
685	GO:1905039	carboxylic acid transmembrane transport	60	2	0.49	1.00000
686	GO:0006942	regulation of striated muscle contraction	27	1	0.22	1.00000
687	GO:0009896	positive regulation of catabolic process	153	1	1.26	1.00000
688	GO:0061333	renal tubule morphogenesis	64	1	0.53	1.00000
689	GO:0072173	metanephric tubule morphogenesis	7	1	0.06	1.00000
690	GO:0097530	granulocyte migration	26	1	0.21	1.00000
691	GO:0044255	cellular lipid metabolic process	627	10	5.15	1.00000
692	GO:0072175	epithelial tube formation	143	1	1.17	1.00000
693	GO:0072176	nephric duct development	9	1	0.07	1.00000
694	GO:0061337	cardiac conduction	17	1	0.14	1.00000
695	GO:1901605	alpha-amino acid metabolic process	269	6	2.21	1.00000
696	GO:0071692	protein localization to extracellular region	191	4	1.57	1.00000
697	GO:1901606	alpha-amino acid catabolic process	96	3	0.79	1.00000
698	GO:1901607	alpha-amino acid biosynthetic process	109	2	0.9	1.00000
699	GO:0071694	maintenance of protein location in extracellular region	20	1	0.16	1.00000
700	GO:0071695	anatomical structure maturation	145	1	1.19	1.00000
701	GO:0071482	cellular response to light stimulus	39	1	0.32	1.00000
702	GO:0035581	sequestering of extracellular ligand from receptor	20	1	0.16	1.00000
703	GO:0044282	small molecule catabolic process	880	12	7.23	1.00000
704	GO:0044283	small molecule biosynthetic process	527	10	4.33	1.00000
705	GO:0045453	bone resorption	35	1	0.29	1.00000
706	GO:0007389	pattern specification process	379	2	3.11	1.00000
707	GO:0045455	ecdysteroid metabolic process	2	1	0.02	1.00000
708	GO:0006935	chemotaxis	162	1	1.33	1.00000
709	GO:0006936	muscle contraction	130	1	1.07	1.00000
710	GO:0006937	regulation of muscle contraction	70	1	0.57	1.00000
711	GO:0048731	system development	2382	22	19.56	1.00000
712	GO:0048732	gland development	282	2	2.32	1.00000
713	GO:0034097	response to cytokine	229	2	1.88	1.00000
714	GO:0016310	phosphorylation	1458	7	11.97	1.00000
715	GO:0044271	cellular nitrogen compound biosynthetic process	4408	32	36.2	1.00000
716	GO:0044272	sulfur compound biosynthetic process	126	1	1.03	1.00000
717	GO:0048736	appendage development	169	4	1.39	1.00000
718	GO:0048737	imaginal disc-derived appendage development	43	1	0.35	1.00000
719	GO:0016567	protein ubiquitination	810	2	6.65	1.00000
720	GO:0071478	cellular response to radiation	74	1	0.61	1.00000
721	GO:0046128	purine ribonucleoside metabolic process	729	7	5.99	1.00000
722	GO:0033674	positive regulation of kinase activity	285	2	2.34	1.00000
723	GO:0046110	xanthine metabolic process	5	1	0.04	1.00000
724	GO:0097501	stress response to metal ion	1	1	0.01	1.00000
725	GO:0021953	central nervous system neuron differentiation	103	1	0.85	1.00000
726	GO:0034103	regulation of tissue remodeling	26	1	0.21	1.00000
727	GO:0046113	nucleobase catabolic process	10	1	0.08	1.00000
728	GO:0007560	imaginal disc morphogenesis	50	1	0.41	1.00000
729	GO:0034105	positive regulation of tissue remodeling	13	1	0.11	1.00000
730	GO:0042451	purine nucleoside biosynthetic process	76	2	0.62	1.00000
731	GO:0043170	macromolecule metabolic process	9149	50	75.14	1.00000
732	GO:0042454	ribonucleoside catabolic process	621	5	5.1	1.00000
733	GO:0042455	ribonucleoside biosynthetic process	90	2	0.74	1.00000
734	GO:1902221	erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process	12	2	0.1	1.00000
735	GO:1902222	erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process	11	2	0.09	1.00000
736	GO:0000910	cytokinesis	129	1	1.06	1.00000
737	GO:0010594	regulation of endothelial cell migration	50	1	0.41	1.00000
738	GO:0018108	peptidyl-tyrosine phosphorylation	269	1	2.21	1.00000
739	GO:0016331	morphogenesis of embryonic epithelium	166	1	1.36	1.00000
740	GO:0009855	determination of bilateral symmetry	133	1	1.09	1.00000
741	GO:0071417	cellular response to organonitrogen compound	249	2	2.05	1.00000
742	GO:0042692	muscle cell differentiation	181	2	1.49	1.00000
743	GO:0006906	vesicle fusion	33	1	0.27	1.00000
744	GO:0015850	organic hydroxy compound transport	122	1	1	1.00000
745	GO:0007552	metamorphosis	54	1	0.44	1.00000
746	GO:0021987	cerebral cortex development	98	1	0.8	1.00000
747	GO:0062197	cellular response to chemical stress	119	4	0.98	1.00000
748	GO:0042698	ovulation cycle	53	1	0.44	1.00000
749	GO:0016570	histone modification	282	2	2.32	1.00000
750	GO:0016571	histone methylation	82	1	0.67	1.00000
751	GO:0048705	skeletal system morphogenesis	166	4	1.36	1.00000
752	GO:0051592	response to calcium ion	82	1	0.67	1.00000
753	GO:0044242	cellular lipid catabolic process	96	2	0.79	1.00000
754	GO:0009886	post-embryonic animal morphogenesis	85	1	0.7	1.00000
755	GO:0048706	embryonic skeletal system development	84	1	0.69	1.00000
756	GO:0045667	regulation of osteoblast differentiation	86	1	0.71	1.00000
757	GO:0009887	animal organ morphogenesis	703	8	5.77	1.00000
758	GO:0048707	instar larval or pupal morphogenesis	54	1	0.44	1.00000
759	GO:0009888	tissue development	1171	16	9.62	1.00000
760	GO:0009889	regulation of biosynthetic process	3004	21	24.67	1.00000
761	GO:0072091	regulation of stem cell proliferation	49	1	0.4	1.00000
762	GO:0044249	cellular biosynthetic process	6462	47	53.07	1.00000
763	GO:0042471	ear morphogenesis	126	1	1.03	1.00000
764	GO:0042476	odontogenesis	40	2	0.33	1.00000
765	GO:0043113	receptor clustering	40	1	0.33	1.00000
766	GO:0060070	canonical Wnt signaling pathway	145	1	1.19	1.00000
767	GO:0045446	endothelial cell differentiation	47	2	0.39	1.00000
768	GO:0044238	primary metabolic process	10993	88	90.28	1.00000
769	GO:0002790	peptide secretion	93	2	0.76	1.00000
770	GO:0002791	regulation of peptide secretion	74	2	0.61	1.00000
771	GO:0097696	receptor signaling pathway via STAT	32	1	0.26	1.00000
772	GO:0002793	positive regulation of peptide secretion	29	1	0.24	1.00000
773	GO:0006857	oligopeptide transport	9	1	0.07	1.00000
774	GO:0071674	mononuclear cell migration	27	1	0.22	1.00000
775	GO:0019538	protein metabolic process	4844	25	39.78	1.00000
776	GO:0071675	regulation of mononuclear cell migration	17	1	0.14	1.00000
777	GO:0097485	neuron projection guidance	264	3	2.17	1.00000
778	GO:0010562	positive regulation of phosphorus metabolic process	516	5	4.24	1.00000
779	GO:0010564	regulation of cell cycle process	317	1	2.6	1.00000
780	GO:0008406	gonad development	100	1	0.82	1.00000
781	GO:0021700	developmental maturation	180	1	1.48	1.00000
782	GO:0006885	regulation of pH	23	1	0.19	1.00000
783	GO:0071621	granulocyte chemotaxis	21	1	0.17	1.00000
784	GO:0006886	intracellular protein transport	480	4	3.94	1.00000
785	GO:0071622	regulation of granulocyte chemotaxis	11	1	0.09	1.00000
786	GO:0006887	exocytosis	236	1	1.94	1.00000
787	GO:0045670	regulation of osteoclast differentiation	16	2	0.13	1.00000
788	GO:0070201	regulation of establishment of protein localization	273	4	2.24	1.00000
789	GO:0008643	carbohydrate transport	88	1	0.72	1.00000
790	GO:0007528	neuromuscular junction development	75	1	0.62	1.00000
791	GO:0070206	protein trimerization	49	1	0.4	1.00000
792	GO:0010556	regulation of macromolecule biosynthetic process	2865	21	23.53	1.00000
793	GO:0010557	positive regulation of macromolecule biosynthetic process	832	7	6.83	1.00000
794	GO:0010558	negative regulation of macromolecule biosynthetic process	870	3	7.15	1.00000
795	GO:0030641	regulation of cellular pH	16	1	0.13	1.00000
796	GO:1903706	regulation of hemopoiesis	88	2	0.72	1.00000
797	GO:0006873	intracellular monoatomic ion homeostasis	201	6	1.65	1.00000
798	GO:1903708	positive regulation of hemopoiesis	44	2	0.36	1.00000
799	GO:1901135	carbohydrate derivative metabolic process	1760	11	14.45	1.00000
800	GO:0032535	regulation of cellular component size	177	1	1.45	1.00000
801	GO:2000181	negative regulation of blood vessel morphogenesis	42	1	0.34	1.00000
802	GO:0042445	hormone metabolic process	124	5	1.02	1.00000
803	GO:1901136	carbohydrate derivative catabolic process	741	8	6.09	1.00000
804	GO:0018022	peptidyl-lysine methylation	70	1	0.57	1.00000
805	GO:1901137	carbohydrate derivative biosynthetic process	507	3	4.16	1.00000
806	GO:0005996	monosaccharide metabolic process	163	3	1.34	1.00000
807	GO:0000902	cell morphogenesis	829	7	6.81	1.00000
808	GO:0060255	regulation of macromolecule metabolic process	3318	22	27.25	1.00000
809	GO:0002761	regulation of myeloid leukocyte differentiation	37	2	0.3	1.00000
810	GO:0051346	negative regulation of hydrolase activity	199	3	1.63	1.00000
811	GO:0051347	positive regulation of transferase activity	319	2	2.62	1.00000
812	GO:0060047	heart contraction	83	1	0.68	1.00000
813	GO:0002763	positive regulation of myeloid leukocyte differentiation	25	2	0.21	1.00000
814	GO:0060048	cardiac muscle contraction	42	1	0.34	1.00000
815	GO:0002764	immune response-regulating signaling pathway	146	1	1.2	1.00000
816	GO:1904385	cellular response to angiotensin	4	1	0.03	1.00000
817	GO:0006829	zinc ion transport	23	1	0.19	1.00000
818	GO:0007548	sex differentiation	135	2	1.11	1.00000
819	GO:0015849	organic acid transport	186	4	1.53	1.00000
820	GO:0060284	regulation of cell development	478	5	3.93	1.00000
821	GO:0072080	nephron tubule development	72	1	0.59	1.00000
822	GO:0006811	monoatomic ion transport	1310	14	10.76	1.00000
823	GO:0006813	potassium ion transport	184	1	1.51	1.00000
824	GO:0051588	regulation of neurotransmitter transport	36	1	0.3	1.00000
825	GO:0061458	reproductive system development	170	2	1.4	1.00000
826	GO:0051589	negative regulation of neurotransmitter transport	9	1	0.07	1.00000
827	GO:0051336	regulation of hydrolase activity	754	3	6.19	1.00000
828	GO:0006816	calcium ion transport	311	3	2.55	1.00000
829	GO:0015833	peptide transport	106	3	0.87	1.00000
830	GO:0051338	regulation of transferase activity	522	2	4.29	1.00000
831	GO:0072088	nephron epithelium morphogenesis	50	1	0.41	1.00000
832	GO:0072089	stem cell proliferation	116	1	0.95	1.00000
833	GO:0099587	inorganic ion import across plasma membrane	3	1	0.02	1.00000
834	GO:0002757	immune response-activating signaling pathway	119	1	0.98	1.00000
835	GO:0048863	stem cell differentiation	160	1	1.31	1.00000
836	GO:0002758	innate immune response-activating signaling pathway	74	1	0.61	1.00000
837	GO:0072070	loop of Henle development	17	1	0.14	1.00000
838	GO:0048869	cellular developmental process	2290	21	18.81	1.00000
839	GO:0072073	kidney epithelium development	114	1	0.94	1.00000
840	GO:0034284	response to monosaccharide	72	1	0.59	1.00000
841	GO:0032501	multicellular organismal process	4632	38	38.04	1.00000
842	GO:0032502	developmental process	3920	34	32.19	1.00000
843	GO:0032504	multicellular organism reproduction	476	2	3.91	1.00000
844	GO:0072078	nephron tubule morphogenesis	50	1	0.41	1.00000
845	GO:0097435	supramolecular fiber organization	310	2	2.55	1.00000
846	GO:0031399	regulation of protein modification process	706	4	5.8	1.00000
847	GO:0048856	anatomical structure development	3708	34	30.45	1.00000
848	GO:0043062	extracellular structure organization	270	7	2.22	1.00000
849	GO:2000116	regulation of cysteine-type endopeptidase activity	95	1	0.78	1.00000
850	GO:0045637	regulation of myeloid cell differentiation	57	2	0.47	1.00000
851	GO:2000117	negative regulation of cysteine-type endopeptidase activity	31	1	0.25	1.00000
852	GO:0007498	mesoderm development	84	1	0.69	1.00000
853	GO:0048858	cell projection morphogenesis	578	5	4.75	1.00000
854	GO:0043065	positive regulation of apoptotic process	219	1	1.8	1.00000
855	GO:0045639	positive regulation of myeloid cell differentiation	34	2	0.28	1.00000
856	GO:0072021	ascending thin limb development	14	1	0.11	1.00000
857	GO:0033157	regulation of intracellular protein transport	115	1	0.94	1.00000
858	GO:0043067	regulation of programmed cell death	725	4	5.95	1.00000
859	GO:0019693	ribose phosphate metabolic process	809	6	6.64	1.00000
860	GO:0043068	positive regulation of programmed cell death	227	1	1.86	1.00000
861	GO:0043069	negative regulation of programmed cell death	374	4	3.07	1.00000
862	GO:0019695	choline metabolic process	21	1	0.17	1.00000
863	GO:0052646	alditol phosphate metabolic process	19	2	0.16	1.00000
864	GO:0006836	neurotransmitter transport	134	2	1.1	1.00000
865	GO:0019482	beta-alanine metabolic process	4	1	0.03	1.00000
866	GO:0048880	sensory system development	278	1	2.28	1.00000
867	GO:0072028	nephron morphogenesis	51	1	0.42	1.00000
868	GO:2000145	regulation of cell motility	271	4	2.23	1.00000
869	GO:2000146	negative regulation of cell motility	62	1	0.51	1.00000
870	GO:2000147	positive regulation of cell motility	160	3	1.31	1.00000
871	GO:1901068	guanosine-containing compound metabolic process	216	3	1.77	1.00000
872	GO:0090596	sensory organ morphogenesis	247	1	2.03	1.00000
873	GO:0002720	positive regulation of cytokine production involved in immune response	11	1	0.09	1.00000
874	GO:0072014	proximal tubule development	5	1	0.04	1.00000
875	GO:0030162	regulation of proteolysis	346	4	2.84	1.00000
876	GO:0072017	distal tubule development	23	1	0.19	1.00000
877	GO:0002724	regulation of T cell cytokine production	11	1	0.09	1.00000
878	GO:0048871	multicellular organismal-level homeostasis	437	2	3.59	1.00000
879	GO:0006396	RNA processing	615	2	5.05	1.00000
880	GO:0008150	biological_process	18751	154	154	1.00000
881	GO:0048878	chemical homeostasis	410	8	3.37	1.00000
882	GO:0008154	actin polymerization or depolymerization	114	1	0.94	1.00000
883	GO:0043085	positive regulation of catalytic activity	838	2	6.88	1.00000
884	GO:0043086	negative regulation of catalytic activity	380	3	3.12	1.00000
885	GO:0042633	hair cycle	47	2	0.39	1.00000
886	GO:0072044	collecting duct development	6	1	0.05	1.00000
887	GO:0060249	anatomical structure homeostasis	317	2	2.6	1.00000
888	GO:0002711	positive regulation of T cell mediated immunity	11	1	0.09	1.00000
889	GO:1901292	nucleoside phosphate catabolic process	1016	5	8.34	1.00000
890	GO:0018212	peptidyl-tyrosine modification	269	1	2.21	1.00000
891	GO:1901293	nucleoside phosphate biosynthetic process	305	1	2.5	1.00000
892	GO:0030155	regulation of cell adhesion	257	2	2.11	1.00000
893	GO:0002718	regulation of cytokine production involved in immune response	14	1	0.11	1.00000
894	GO:0072282	metanephric nephron tubule morphogenesis	6	1	0.05	1.00000
895	GO:0016485	protein processing	465	4	3.82	1.00000
896	GO:0061448	connective tissue development	135	3	1.11	1.00000
897	GO:0010498	proteasomal protein catabolic process	187	2	1.54	1.00000
898	GO:0030182	neuron differentiation	864	7	7.1	1.00000
899	GO:0021885	forebrain cell migration	62	1	0.51	1.00000
900	GO:1901071	glucosamine-containing compound metabolic process	62	1	0.51	1.00000
901	GO:0099536	synaptic signaling	412	3	3.38	1.00000
902	GO:0048812	neuron projection morphogenesis	475	5	3.9	1.00000
903	GO:0099537	trans-synaptic signaling	406	3	3.33	1.00000
