GO.ID	Term	Annotated	Significant	Expected	P_value
721	GO:0032587	ruffle membrane	47	12	17.73	0.97266
722	GO:0030425	dendrite	309	100	116.57	0.97392
723	GO:0000123	histone acetyltransferase complex	67	21	25.28	0.97422
724	GO:0016605	PML body	82	23	30.94	0.97496
725	GO:0016459	myosin complex	49	13	18.49	0.97700
726	GO:0005583	fibrillar collagen trimer	10	3	3.77	0.97738
727	GO:0017119	Golgi transport complex	8	1	3.02	0.97741
728	GO:0034362	low-density lipoprotein particle	8	1	3.02	0.97741
729	GO:0043194	axon initial segment	8	1	3.02	0.97741
730	GO:0005869	dynactin complex	8	1	3.02	0.97741
731	GO:0032983	kainate selective glutamate receptor complex	8	1	3.02	0.97741
732	GO:0005839	proteasome core complex	17	3	6.41	0.97743
733	GO:0031901	early endosome membrane	64	17	24.14	0.97813
734	GO:0030672	synaptic vesicle membrane	61	16	23.01	0.97891
735	GO:0032993	protein-DNA complex	432	120	162.98	0.97970
736	GO:0005680	anaphase-promoting complex	21	4	7.92	0.98154
737	GO:0051233	spindle midzone	43	21	16.22	0.98585
738	GO:0016272	prefoldin complex	9	1	3.4	0.98593
739	GO:0033018	sarcoplasmic reticulum lumen	9	1	3.4	0.98593
740	GO:0044292	dendrite terminus	9	1	3.4	0.98593
741	GO:0001518	voltage-gated sodium channel complex	9	1	3.4	0.98593
742	GO:0031672	A band	39	10	14.71	0.98596
743	GO:0015935	small ribosomal subunit	40	10	15.09	0.98597
744	GO:0022627	cytosolic small ribosomal subunit	18	3	6.79	0.98654
745	GO:0031941	filamentous actin	18	3	6.79	0.98654
746	GO:0000776	kinetochore	95	26	35.84	0.98698
747	GO:0000118	histone deacetylase complex	35	12	13.2	0.98749
748	GO:0036064	ciliary basal body	47	11	17.73	0.98769
749	GO:0005819	spindle	340	131	128.27	0.98876
750	GO:0017053	transcription repressor complex	30	6	11.32	0.98899
751	GO:0044224	juxtaparanode region of axon	19	3	7.17	0.99073
752	GO:0045111	intermediate filament cytoskeleton	48	9	18.11	0.99078
753	GO:0014704	intercalated disc	27	5	10.19	0.99121
754	GO:0005753	mitochondrial proton-transporting ATP synthase complex	10	1	3.77	0.99124
755	GO:0005942	phosphatidylinositol 3-kinase complex	10	1	3.77	0.99124
756	GO:0045171	intercellular bridge	16	3	6.04	0.99125
757	GO:0036126	sperm flagellum	21	4	7.92	0.99125
758	GO:0008076	voltage-gated potassium channel complex	101	27	38.1	0.99269
759	GO:0032040	small-subunit processome	16	2	6.04	0.99455
760	GO:0000796	condensin complex	16	2	6.04	0.99455
761	GO:0043083	synaptic cleft	16	2	6.04	0.99455
762	GO:0034045	phagophore assembly site membrane	11	1	4.15	0.99455
763	GO:0035371	microtubule plus-end	11	1	4.15	0.99455
764	GO:0016593	Cdc73/Paf1 complex	11	1	4.15	0.99455
765	GO:0070469	respirasome	50	11	18.86	0.99457
766	GO:0005654	nucleoplasm	769	235	290.12	0.99468
767	GO:0015630	microtubule cytoskeleton	1024	312	386.32	0.99632
768	GO:0016363	nuclear matrix	62	14	23.39	0.99641
769	GO:0000178	exosome (RNase complex)	21	4	7.92	0.99641
770	GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	12	1	4.53	0.99661
771	GO:0030018	Z disc	79	19	29.8	0.99664
772	GO:0005747	mitochondrial respiratory chain complex I	22	3	8.3	0.99706
773	GO:0030286	dynein complex	89	15	33.58	0.99744
774	GO:0080008	Cul4-RING E3 ubiquitin ligase complex	28	4	10.56	0.99765
775	GO:0005665	RNA polymerase II, core complex	13	1	4.9	0.99789
776	GO:0016604	nuclear body	237	65	89.41	0.99794
777	GO:0015629	actin cytoskeleton	295	85	111.29	0.99807
778	GO:0005814	centriole	75	17	28.29	0.99823
779	GO:0009925	basal plasma membrane	136	47	51.31	0.99846
780	GO:0005882	intermediate filament	24	4	9.05	0.99918
781	GO:0005730	nucleolus	550	178	207.5	0.99921
782	GO:0005876	spindle microtubule	36	6	13.58	0.99922
783	GO:0005930	axoneme	77	12	29.05	0.99922
784	GO:0005858	axonemal dynein complex	39	6	14.71	0.99984
785	GO:0032991	protein-containing complex	3732	1237	1407.95	0.99985
786	GO:0005634	nucleus	4901	1707	1848.97	0.99985
787	GO:0005868	cytoplasmic dynein complex	47	7	17.73	0.99986
788	GO:0000785	chromatin	299	78	112.8	0.99996
789	GO:0005874	microtubule	367	79	138.46	1.00000
790	GO:0098797	plasma membrane protein complex	340	122	128.27	1.00000
791	GO:0099081	supramolecular polymer	598	150	225.6	1.00000
792	GO:0098798	mitochondrial protein-containing complex	99	27	37.35	1.00000
793	GO:0098799	outer mitochondrial membrane protein complex	3	1	1.13	1.00000
794	GO:0099086	synaptonemal structure	17	5	6.41	1.00000
795	GO:0000428	DNA-directed RNA polymerase complex	88	26	33.2	1.00000
796	GO:0090533	cation-transporting ATPase complex	2	1	0.75	1.00000
797	GO:0030681	multimeric ribonuclease P complex	3	1	1.13	1.00000
798	GO:0044853	plasma membrane raft	46	19	17.35	1.00000
799	GO:0030684	preribosome	29	9	10.94	1.00000
800	GO:0030686	90S preribosome	11	5	4.15	1.00000
801	GO:0030687	preribosome, large subunit precursor	11	5	4.15	1.00000
802	GO:1902911	protein kinase complex	44	16	16.6	1.00000
803	GO:0031332	RNAi effector complex	12	5	4.53	1.00000
804	GO:0030689	Noc complex	7	5	2.64	1.00000
805	GO:0055044	symplast	7	4	2.64	1.00000
806	GO:0002141	stereocilia ankle link	11	9	4.15	1.00000
807	GO:0070993	translation preinitiation complex	16	5	6.04	1.00000
808	GO:0030677	ribonuclease P complex	3	1	1.13	1.00000
809	GO:0099023	vesicle tethering complex	27	7	10.19	1.00000
810	GO:0036056	filtration diaphragm	4	1	1.51	1.00000
811	GO:0055035	plastid thylakoid membrane	3	1	1.13	1.00000
812	GO:0036452	ESCRT complex	8	4	3.02	1.00000
813	GO:0002139	stereocilia coupling link	11	9	4.15	1.00000
814	GO:0044423	virion component	12	8	4.53	1.00000
815	GO:0070160	tight junction	81	31	30.56	1.00000
816	GO:1990904	ribonucleoprotein complex	316	109	119.22	1.00000
817	GO:0070161	anchoring junction	322	121	121.48	1.00000
818	GO:0034357	photosynthetic membrane	3	1	1.13	1.00000
819	GO:0034358	plasma lipoprotein particle	12	3	4.53	1.00000
820	GO:0097729	9+2 motile cilium	21	4	7.92	1.00000
821	GO:0034385	triglyceride-rich plasma lipoprotein particle	1	1	0.38	1.00000
822	GO:0036477	somatodendritic compartment	425	140	160.34	1.00000
823	GO:0097346	INO80-type complex	25	10	9.43	1.00000
824	GO:0031090	organelle membrane	2293	870	865.07	1.00000
825	GO:0031094	platelet dense tubular network	2	1	0.75	1.00000
826	GO:0032300	mismatch repair complex	20	6	7.55	1.00000
827	GO:0000803	sex chromosome	8	3	3.02	1.00000
828	GO:0097730	non-motile cilium	53	17	19.99	1.00000
829	GO:0097731	9+0 non-motile cilium	49	16	18.49	1.00000
830	GO:0000805	X chromosome	4	1	1.51	1.00000
831	GO:0097732	9+2 non-motile cilium	5	1	1.89	1.00000
832	GO:0097733	photoreceptor cell cilium	49	16	18.49	1.00000
833	GO:0000808	origin recognition complex	8	2	3.02	1.00000
834	GO:0062159	contractile vacuole complex	2	2	0.75	1.00000
835	GO:1904949	ATPase complex	77	22	29.05	1.00000
836	GO:0008287	protein serine/threonine phosphatase complex	22	8	8.3	1.00000
837	GO:0090665	glycoprotein complex	19	5	7.17	1.00000
838	GO:0012510	trans-Golgi network transport vesicle membrane	8	3	3.02	1.00000
839	GO:0097708	intracellular vesicle	1221	494	460.64	1.00000
840	GO:1903293	phosphatase complex	23	8	8.68	1.00000
841	GO:0031082	BLOC complex	17	8	6.41	1.00000
842	GO:1905360	GTPase complex	10	6	3.77	1.00000
843	GO:0000164	protein phosphatase type 1 complex	6	2	2.26	1.00000
844	GO:0042583	chromaffin granule	11	3	4.15	1.00000
845	GO:0042170	plastid membrane	5	2	1.89	1.00000
846	GO:0042588	zymogen granule	38	20	14.34	1.00000
847	GO:1905368	peptidase complex	80	23	30.18	1.00000
848	GO:0001674	female germ cell nucleus	8	2	3.02	1.00000
849	GO:1905369	endopeptidase complex	72	21	27.16	1.00000
850	GO:0045251	electron transfer flavoprotein complex	1	1	0.38	1.00000
851	GO:0045257	succinate dehydrogenase complex (ubiquinone)	4	2	1.51	1.00000
852	GO:0000152	nuclear ubiquitin ligase complex	33	9	12.45	1.00000
853	GO:0000153	cytoplasmic ubiquitin ligase complex	6	1	2.26	1.00000
854	GO:0045259	proton-transporting ATP synthase complex	12	1	4.53	1.00000
855	GO:0034705	potassium channel complex	109	28	41.12	1.00000
856	GO:1905354	exoribonuclease complex	21	4	7.92	1.00000
857	GO:0042575	DNA polymerase complex	17	2	6.41	1.00000
858	GO:0034708	methyltransferase complex	66	24	24.9	1.00000
859	GO:0042579	microbody	120	57	45.27	1.00000
860	GO:0045281	succinate dehydrogenase complex	4	2	1.51	1.00000
861	GO:0120111	neuron projection cytoplasm	16	7	6.04	1.00000
862	GO:0045283	fumarate reductase complex	4	2	1.51	1.00000
863	GO:0038037	G protein-coupled receptor dimeric complex	15	8	5.66	1.00000
864	GO:0120114	Sm-like protein family complex	46	16	17.35	1.00000
865	GO:0005766	primary lysosome	1	1	0.38	1.00000
866	GO:0031010	ISWI-type complex	7	1	2.64	1.00000
867	GO:0048500	signal recognition particle	7	3	2.64	1.00000
868	GO:0045271	respiratory chain complex I	22	3	8.3	1.00000
869	GO:0045273	respiratory chain complex II	4	2	1.51	1.00000
870	GO:0033061	DNA recombinase mediator complex	7	3	2.64	1.00000
871	GO:0045275	respiratory chain complex III	2	1	0.75	1.00000
872	GO:0036194	muscle cell projection	7	3	2.64	1.00000
873	GO:1990234	transferase complex	488	148	184.1	1.00000
874	GO:0045277	respiratory chain complex IV	3	1	1.13	1.00000
875	GO:0031414	N-terminal protein acetyltransferase complex	7	3	2.64	1.00000
876	GO:0099568	cytoplasmic region	106	24	39.99	1.00000
877	GO:0005775	vacuolar lumen	51	27	19.24	1.00000
878	GO:0043527	tRNA methyltransferase complex	2	1	0.75	1.00000
879	GO:0061695	transferase complex, transferring phosphorus-containing groups	151	47	56.97	1.00000
880	GO:0045240	dihydrolipoyl dehydrogenase complex	5	3	1.89	1.00000
881	GO:1990204	oxidoreductase complex	55	18	20.75	1.00000
882	GO:0030312	external encapsulating structure	665	304	250.88	1.00000
883	GO:0030313	cell envelope	26	9	9.81	1.00000
884	GO:0099572	postsynaptic specialization	109	45	41.12	1.00000
885	GO:1905348	endonuclease complex	9	1	3.4	1.00000
886	GO:0098862	cluster of actin-based cell projections	145	55	54.7	1.00000
887	GO:0045239	tricarboxylic acid cycle enzyme complex	8	3	3.02	1.00000
888	GO:0005740	mitochondrial envelope	433	147	163.36	1.00000
889	GO:0098852	lytic vacuole membrane	233	94	87.9	1.00000
890	GO:0097014	ciliary plasm	78	12	29.43	1.00000
891	GO:0032432	actin filament bundle	19	4	7.17	1.00000
892	GO:0098857	membrane microdomain	156	67	58.85	1.00000
893	GO:0098858	actin-based cell projection	115	45	43.39	1.00000
894	GO:0000930	gamma-tubulin complex	13	2	4.9	1.00000
895	GO:0099512	supramolecular fiber	595	148	224.47	1.00000
896	GO:0099513	polymeric cytoskeletal fiber	428	94	161.47	1.00000
897	GO:0032838	plasma membrane bounded cell projection cytoplasm	94	19	35.46	1.00000
898	GO:0097447	dendritic tree	309	100	116.57	1.00000
899	GO:0072379	ER membrane insertion complex	3	2	1.13	1.00000
900	GO:0098878	neurotransmitter receptor complex	30	9	11.32	1.00000
901	GO:0099535	synapse-associated extracellular matrix	12	7	4.53	1.00000
902	GO:0098827	endoplasmic reticulum subcompartment	615	243	232.02	1.00000
903	GO:0032806	carboxy-terminal domain protein kinase complex	13	5	4.9	1.00000
904	GO:0140445	chromosome, telomeric repeat region	9	6	3.4	1.00000
905	GO:1990351	transporter complex	320	99	120.72	1.00000
906	GO:1990752	microtubule end	11	1	4.15	1.00000
907	GO:0060187	cell pole	11	5	4.15	1.00000
908	GO:0099501	exocytic vesicle membrane	61	16	23.01	1.00000
909	GO:0099503	secretory vesicle	286	113	107.9	1.00000
910	GO:0008328	ionotropic glutamate receptor complex	30	9	11.32	1.00000
911	GO:0061645	endocytic patch	3	1	1.13	1.00000
912	GO:0042651	thylakoid membrane	3	1	1.13	1.00000
913	GO:1990777	lipoprotein particle	12	3	4.53	1.00000
914	GO:0032994	protein-lipid complex	14	3	5.28	1.00000
915	GO:0019866	organelle inner membrane	316	109	119.22	1.00000
916	GO:0031967	organelle envelope	747	270	281.82	1.00000
917	GO:0031968	organelle outer membrane	106	40	39.99	1.00000
918	GO:0110165	cellular anatomical entity	15371	5837	5798.92	1.00000
919	GO:0044298	cell body membrane	9	2	3.4	1.00000
920	GO:0098800	inner mitochondrial membrane protein complex	53	11	19.99	1.00000
921	GO:0030062	mitochondrial tricarboxylic acid cycle enzyme complex	5	2	1.89	1.00000
922	GO:0098802	plasma membrane signaling receptor complex	120	48	45.27	1.00000
923	GO:0098803	respiratory chain complex	30	6	11.32	1.00000
924	GO:0031981	nuclear lumen	1303	415	491.57	1.00000
925	GO:0043256	laminin complex	11	1	4.15	1.00000
926	GO:0031983	vesicle lumen	16	8	6.04	1.00000
927	GO:0030055	cell-substrate junction	108	40	40.74	1.00000
928	GO:0043656	host intracellular region	26	10	9.81	1.00000
929	GO:0043657	host cell	30	12	11.32	1.00000
930	GO:0070603	SWI/SNF superfamily-type complex	51	14	19.24	1.00000
931	GO:0031970	organelle envelope lumen	64	24	24.14	1.00000
932	GO:0031974	membrane-enclosed lumen	1772	594	668.51	1.00000
933	GO:0031975	envelope	773	279	291.63	1.00000
934	GO:0090741	pigment granule membrane	5	2	1.89	1.00000
935	GO:0031976	plastid thylakoid	4	2	1.51	1.00000
936	GO:0008303	caspase complex	7	1	2.64	1.00000
937	GO:0098590	plasma membrane region	816	299	307.85	1.00000
938	GO:0033166	hyaline layer	24	13	9.05	1.00000
939	GO:0030880	RNA polymerase complex	88	26	33.2	1.00000
940	GO:0044665	MLL1/2 complex	26	9	9.81	1.00000
941	GO:0090734	site of DNA damage	14	8	5.28	1.00000
942	GO:0043226	organelle	10079	3646	3802.44	1.00000
943	GO:0043227	membrane-bounded organelle	8913	3226	3362.55	1.00000
944	GO:0043228	non-membrane-bounded organelle	3139	1034	1184.23	1.00000
945	GO:0030427	site of polarized growth	89	39	33.58	1.00000
946	GO:0043218	compact myelin	8	3	3.02	1.00000
947	GO:0030017	sarcomere	103	25	38.86	1.00000
948	GO:0098562	cytoplasmic side of membrane	68	33	25.65	1.00000
949	GO:0033176	proton-transporting V-type ATPase complex	14	7	5.28	1.00000
950	GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain	12	2	4.53	1.00000
951	GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain	10	5	3.77	1.00000
952	GO:0044221	host cell synapse	1	1	0.38	1.00000
953	GO:0005816	spindle pole body	2	1	0.75	1.00000
954	GO:0043230	extracellular organelle	645	276	243.34	1.00000
955	GO:0005818	aster	2	1	0.75	1.00000
956	GO:0043233	organelle lumen	1772	594	668.51	1.00000
957	GO:0098966	perisynaptic extracellular matrix	12	7	4.53	1.00000
958	GO:0098552	side of membrane	148	69	55.84	1.00000
959	GO:0097525	spliceosomal snRNP complex	27	9	10.19	1.00000
960	GO:0097526	spliceosomal tri-snRNP complex	4	1	1.51	1.00000
961	GO:0097517	contractile actin filament bundle	19	4	7.17	1.00000
962	GO:0031903	microbody membrane	39	16	14.71	1.00000
963	GO:0098984	neuron to neuron synapse	111	45	41.88	1.00000
964	GO:0031907	microbody lumen	18	7	6.79	1.00000
965	GO:0070775	H3 histone acetyltransferase complex	6	1	2.26	1.00000
966	GO:0043601	nuclear replisome	14	3	5.28	1.00000
967	GO:0048770	pigment granule	76	32	28.67	1.00000
968	GO:0009526	plastid envelope	11	5	4.15	1.00000
969	GO:1902493	acetyltransferase complex	75	25	28.29	1.00000
970	GO:0106068	SUMO ligase complex	9	3	3.4	1.00000
971	GO:0140513	nuclear protein-containing complex	735	255	277.29	1.00000
972	GO:0150034	distal axon	144	51	54.33	1.00000
973	GO:0045495	pole plasm	22	10	8.3	1.00000
974	GO:0034518	RNA cap binding complex	24	9	9.05	1.00000
975	GO:0016469	proton-transporting two-sector ATPase complex	26	8	9.81	1.00000
976	GO:0140534	endoplasmic reticulum protein-containing complex	45	14	16.98	1.00000
977	GO:0140535	intracellular protein-containing complex	583	184	219.94	1.00000
978	GO:0009532	plastid stroma	5	1	1.89	1.00000
979	GO:0098533	ATPase dependent transmembrane transport complex	6	3	2.26	1.00000
980	GO:0009536	plastid	29	11	10.94	1.00000
981	GO:0031264	death-inducing signaling complex	6	5	2.26	1.00000
982	GO:0005593	FACIT collagen trimer	6	4	2.26	1.00000
983	GO:0031253	cell projection membrane	254	96	95.83	1.00000
984	GO:0031254	cell trailing edge	5	1	1.89	1.00000
985	GO:0150005	enzyme activator complex	5	2	1.89	1.00000
986	GO:0044391	ribosomal subunit	76	21	28.67	1.00000
987	GO:0031256	leading edge membrane	124	41	46.78	1.00000
988	GO:0030990	intraciliary transport particle	24	4	9.05	1.00000
989	GO:0180019	Knl1/Spc105 complex	4	2	1.51	1.00000
990	GO:0017059	serine C-palmitoyltransferase complex	3	2	1.13	1.00000
991	GO:0065010	extracellular membrane-bounded organelle	645	276	243.34	1.00000
992	GO:0061702	canonical inflammasome complex	4	2	1.51	1.00000
993	GO:0000782	telomere cap complex	9	6	3.4	1.00000
994	GO:0030964	NADH dehydrogenase complex	22	3	8.3	1.00000
995	GO:0031211	endoplasmic reticulum palmitoyltransferase complex	3	2	1.13	1.00000
996	GO:0009295	nucleoid	34	10	12.83	1.00000
997	GO:0000322	storage vacuole	2	1	0.75	1.00000
998	GO:0000324	fungal-type vacuole	2	1	0.75	1.00000
999	GO:0000325	plant-type vacuole	3	2	1.13	1.00000
1000	GO:0032279	asymmetric synapse	111	45	41.88	1.00000
